,record,original,predict,top5,inTop5,correct,mmr
105,171,10.0,"[[3.01216006e-02 3.00000000e+00]
 [3.08679938e-02 5.00000000e+00]
 [3.10105085e-02 1.10000000e+01]
 [3.19426209e-02 1.60000000e+01]
 [3.26087475e-02 1.90000000e+01]
 [3.29838097e-02 2.10000000e+01]
 [3.39557827e-02 2.30000000e+01]
 [3.51649821e-02 2.40000000e+01]
 [1.54017866e-01 3.40000000e+01]]",[ 3.  5. 11. 16. 19.],0,0,0.0
106,172,10.0,"[[ 0.02667159  9.        ]
 [ 0.02692634 11.        ]
 [ 0.02804798 19.        ]
 [ 0.0290044  20.        ]
 [ 0.0303956  21.        ]
 [ 0.03121081 23.        ]
 [ 0.03309554 24.        ]]",[ 9. 11. 19. 20. 21.],0,0,0.0
107,173,0.0,"[[2.91829109e-02 3.00000000e+00]
 [3.01203728e-02 5.00000000e+00]
 [3.04577351e-02 7.00000000e+00]
 [3.11544418e-02 1.30000000e+01]
 [3.16910446e-02 1.50000000e+01]
 [3.72079611e-02 1.60000000e+01]
 [3.93310189e-02 1.90000000e+01]
 [6.28056526e-02 2.10000000e+01]
 [7.09810356e-02 2.30000000e+01]
 [1.07931018e-01 2.40000000e+01]
 [1.37246400e-01 3.40000000e+01]]",[ 3.  5.  7. 13. 15.],0,1,0.0
108,174,10.0,"[[3.38961482e-02 3.00000000e+00]
 [3.70986760e-02 5.00000000e+00]
 [3.78142744e-02 7.00000000e+00]
 [3.83749008e-02 9.00000000e+00]
 [4.26949739e-02 1.10000000e+01]
 [4.40222025e-02 1.60000000e+01]
 [4.45976853e-02 1.70000000e+01]
 [4.72480655e-02 1.80000000e+01]
 [5.19498587e-02 1.90000000e+01]
 [5.19834757e-02 2.00000000e+01]
 [6.02760166e-02 2.10000000e+01]
 [6.30223751e-02 2.30000000e+01]
 [6.92886909e-02 2.40000000e+01]
 [1.20618403e-01 3.00000000e+01]
 [1.29385918e-01 3.40000000e+01]]",[ 3.  5.  7.  9. 11.],0,0,0.0
109,175,10.0,"[[2.86190311e-02 3.00000000e+00]
 [3.11319189e-02 5.00000000e+00]
 [3.17874680e-02 9.00000000e+00]
 [3.29569578e-02 1.10000000e+01]
 [3.30414044e-02 1.30000000e+01]
 [3.31524611e-02 1.60000000e+01]
 [3.31846078e-02 1.70000000e+01]
 [3.38876212e-02 1.80000000e+01]
 [3.39003735e-02 1.90000000e+01]
 [3.47202383e-02 2.00000000e+01]
 [3.50534618e-02 2.10000000e+01]
 [3.70557159e-02 2.30000000e+01]
 [4.79944873e-02 2.40000000e+01]
 [1.36036873e-01 3.40000000e+01]]",[ 3.  5.  9. 11. 13.],0,0,0.0
110,176,10.0,"[[ 0.02755851  3.        ]
 [ 0.02912396  5.        ]
 [ 0.032278    7.        ]
 [ 0.03365383  9.        ]
 [ 0.03399568 11.        ]
 [ 0.03429409 12.        ]
 [ 0.03479024 13.        ]
 [ 0.035146   16.        ]
 [ 0.03545532 17.        ]
 [ 0.03997441 18.        ]
 [ 0.04167948 19.        ]
 [ 0.05134696 20.        ]
 [ 0.05541103 21.        ]
 [ 0.06137796 23.        ]
 [ 0.09341717 24.        ]]",[ 3.  5.  7.  9. 11.],0,0,0.0
111,177,10.0,"[[ 0.02752197  3.        ]
 [ 0.02976409  5.        ]
 [ 0.02997537  7.        ]
 [ 0.03140501 10.        ]
 [ 0.03247133 11.        ]
 [ 0.03355861 13.        ]
 [ 0.03408891 16.        ]
 [ 0.03415802 18.        ]
 [ 0.03663648 19.        ]
 [ 0.03909631 20.        ]
 [ 0.04149404 21.        ]
 [ 0.04337798 23.        ]
 [ 0.04465938 24.        ]]",[ 3.  5.  7. 10. 11.],1,1,0.25
112,178,0.0,"[[ 0.03157413  7.        ]
 [ 0.03255594  9.        ]
 [ 0.03498602 12.        ]
 [ 0.03741995 19.        ]
 [ 0.03805465 20.        ]
 [ 0.03897281 23.        ]]",[ 7.  9. 12. 19. 20.],0,1,0.0
113,179,0.0,"[[ 0.03631088  3.        ]
 [ 0.03911757  5.        ]
 [ 0.04210122  7.        ]
 [ 0.04250967  9.        ]
 [ 0.04608933 10.        ]
 [ 0.04766142 11.        ]
 [ 0.05155921 17.        ]
 [ 0.06033007 18.        ]
 [ 0.06359804 19.        ]
 [ 0.06555264 20.        ]
 [ 0.06895104 21.        ]
 [ 0.06928191 23.        ]
 [ 0.14148219 24.        ]
 [ 0.15896875 34.        ]]",[ 3.  5.  7.  9. 10.],0,0,0.0
114,180,10.0,"[[ 0.02872661 18.        ]
 [ 0.03550327 21.        ]
 [ 0.04650753 23.        ]]",[18. 21. 23.],0,0,0.0
115,181,0.0,"[[3.25627364e-02 3.00000000e+00]
 [3.38977927e-02 5.00000000e+00]
 [3.78743807e-02 7.00000000e+00]
 [3.82394195e-02 9.00000000e+00]
 [3.94032001e-02 1.00000000e+01]
 [4.13728952e-02 1.50000000e+01]
 [4.18022227e-02 1.60000000e+01]
 [4.31286621e-02 1.70000000e+01]
 [4.72547719e-02 1.80000000e+01]
 [4.74856085e-02 1.90000000e+01]
 [4.78751063e-02 2.00000000e+01]
 [4.93089780e-02 2.10000000e+01]
 [5.26793152e-02 2.30000000e+01]
 [9.76211429e-02 2.40000000e+01]
 [1.32178962e-01 3.40000000e+01]]",[ 3.  5.  7.  9. 10.],0,0,0.0
116,182,10.0,"[[ 0.02696192  3.        ]
 [ 0.0289363   5.        ]
 [ 0.02921277  7.        ]
 [ 0.02971889  9.        ]
 [ 0.03209077 11.        ]
 [ 0.03243196 13.        ]
 [ 0.03252077 15.        ]
 [ 0.03261893 16.        ]
 [ 0.03305919 17.        ]
 [ 0.03374754 18.        ]
 [ 0.03403008 19.        ]
 [ 0.03636939 20.        ]
 [ 0.03756575 21.        ]
 [ 0.04408059 23.        ]
 [ 0.04590893 24.        ]]",[ 3.  5.  7.  9. 11.],0,0,0.0
117,183,0.0,"[[3.31035267e-02 3.00000000e+00]
 [3.33367999e-02 5.00000000e+00]
 [3.36883664e-02 7.00000000e+00]
 [3.43908523e-02 9.00000000e+00]
 [3.55732441e-02 1.30000000e+01]
 [3.63816704e-02 1.60000000e+01]
 [3.81869418e-02 1.70000000e+01]
 [4.27398201e-02 1.80000000e+01]
 [4.29433050e-02 1.90000000e+01]
 [4.40697670e-02 2.00000000e+01]
 [4.46919203e-02 2.10000000e+01]
 [4.52967882e-02 2.30000000e+01]
 [4.74544168e-02 2.40000000e+01]
 [4.93673592e-02 3.00000000e+01]
 [1.36448246e-01 3.40000000e+01]]",[ 3.  5.  7.  9. 13.],0,1,0.0
118,185,10.0,"[[2.87443399e-02 3.00000000e+00]
 [3.06416154e-02 5.00000000e+00]
 [3.12609076e-02 7.00000000e+00]
 [3.21903527e-02 9.00000000e+00]
 [3.22549343e-02 1.00000000e+01]
 [3.25385673e-02 1.10000000e+01]
 [3.38330567e-02 1.20000000e+01]
 [3.42729092e-02 1.50000000e+01]
 [3.42876803e-02 1.60000000e+01]
 [3.44213009e-02 1.80000000e+01]
 [3.59623432e-02 1.90000000e+01]
 [3.94505282e-02 2.00000000e+01]
 [4.47992980e-02 2.10000000e+01]
 [4.55944180e-02 2.30000000e+01]
 [5.08853793e-02 2.40000000e+01]
 [6.17685318e-02 3.00000000e+01]
 [8.84262919e-02 3.40000000e+01]]",[ 3.  5.  7.  9. 10.],1,1,0.2
119,186,10.0,"[[ 0.03142983  5.        ]
 [ 0.03198117  9.        ]
 [ 0.03456539 18.        ]
 [ 0.04014493 19.        ]
 [ 0.06409472 21.        ]
 [ 0.06489366 23.        ]
 [ 0.08822244 24.        ]]",[ 5.  9. 18. 19. 21.],0,0,0.0
120,187,10.0,"[[ 0.02790946  5.        ]
 [ 0.0317562  10.        ]
 [ 0.0318838  15.        ]
 [ 0.03188628 16.        ]
 [ 0.03264028 17.        ]
 [ 0.03479755 18.        ]
 [ 0.03580443 19.        ]
 [ 0.04011975 20.        ]
 [ 0.04459383 21.        ]
 [ 0.04854715 23.        ]
 [ 0.06921191 24.        ]]",[ 5. 10. 15. 16. 17.],1,1,0.5
121,192,0.0,"[[ 0.03573898  3.        ]
 [ 0.03599766  5.        ]
 [ 0.03646727  7.        ]
 [ 0.03687748 10.        ]
 [ 0.03690426 16.        ]
 [ 0.03788156 17.        ]
 [ 0.03935493 19.        ]
 [ 0.04046149 20.        ]
 [ 0.0439576  21.        ]
 [ 0.06562746 23.        ]
 [ 0.08007479 24.        ]
 [ 0.10226005 30.        ]
 [ 0.12776694 34.        ]]",[ 3.  5.  7. 10. 16.],0,0,0.0
122,193,10.0,"[[ 0.03315102  3.        ]
 [ 0.03475332  5.        ]
 [ 0.03929572 19.        ]
 [ 0.04209313 21.        ]
 [ 0.04341519 23.        ]
 [ 0.05798157 24.        ]]",[ 3.  5. 19. 21. 23.],0,0,0.0
123,194,10.0,"[[ 0.08009729 11.        ]
 [ 0.09777465 23.        ]
 [ 0.10495973 24.        ]
 [ 0.10869902 34.        ]]",[11. 23. 24. 34.],0,0,0.0
124,195,10.0,"[[2.81432867e-02 3.00000000e+00]
 [2.99361348e-02 9.00000000e+00]
 [3.14255357e-02 1.00000000e+01]
 [3.14775705e-02 1.30000000e+01]
 [3.25207710e-02 1.90000000e+01]
 [3.28345746e-02 2.10000000e+01]
 [3.45535874e-02 2.30000000e+01]
 [3.78086567e-02 2.40000000e+01]
 [1.44340634e-01 3.40000000e+01]]",[ 3.  9. 10. 13. 19.],1,1,0.3333333333333333
125,196,10.0,"[[ 0.03011233  5.        ]
 [ 0.03093928 15.        ]
 [ 0.03563219 16.        ]
 [ 0.03646132 17.        ]
 [ 0.04416314 19.        ]
 [ 0.0446924  21.        ]
 [ 0.06113738 23.        ]
 [ 0.0942753  24.        ]]",[ 5. 15. 16. 17. 19.],0,0,0.0
126,197,10.0,"[[ 0.02811635  5.        ]
 [ 0.02951142  9.        ]
 [ 0.03093976 13.        ]
 [ 0.03140988 18.        ]
 [ 0.03253789 19.        ]
 [ 0.03608587 21.        ]
 [ 0.04342097 23.        ]
 [ 0.05277222 24.        ]]",[ 5.  9. 13. 18. 19.],0,0,0.0
127,199,10.0,"[[3.00184985e-02 3.00000000e+00]
 [3.05840770e-02 5.00000000e+00]
 [3.09709668e-02 7.00000000e+00]
 [3.11093330e-02 9.00000000e+00]
 [3.18165918e-02 1.10000000e+01]
 [3.19378575e-02 1.30000000e+01]
 [3.19532785e-02 1.80000000e+01]
 [3.23368907e-02 1.90000000e+01]
 [3.26887303e-02 2.00000000e+01]
 [3.31521332e-02 2.10000000e+01]
 [3.33247483e-02 2.30000000e+01]
 [3.34544778e-02 2.40000000e+01]
 [3.41781863e-02 2.60000000e+01]
 [3.72422934e-02 3.00000000e+01]
 [1.48528874e-01 3.40000000e+01]]",[ 3.  5.  7.  9. 11.],0,0,0.0
