,record,original,predict,top5,inTop5,correct,mmr
142,149,10.0,"[[ 0.06068275  5.        ]
 [ 0.06323016  7.        ]
 [ 0.06685758 16.        ]
 [ 0.07169116 17.        ]
 [ 0.07500222 18.        ]
 [ 0.07578911 19.        ]
 [ 0.07745689 20.        ]
 [ 0.0813452  21.        ]
 [ 0.082533   23.        ]
 [ 0.08984588 24.        ]]",[ 5.  7. 16. 17. 18.],0,0,0.0
143,150,0.0,"[[ 0.06920923  9.        ]
 [ 0.06927571 10.        ]
 [ 0.08206796 16.        ]
 [ 0.08697871 17.        ]
 [ 0.09203605 18.        ]
 [ 0.09299019 19.        ]
 [ 0.09639549 20.        ]
 [ 0.09731621 21.        ]
 [ 0.10034537 23.        ]
 [ 0.14061352 24.        ]
 [ 0.1472815  34.        ]]",[ 9. 10. 16. 17. 18.],0,0,0.0
144,151,10.0,"[[ 0.06551576  5.        ]
 [ 0.06796178  8.        ]
 [ 0.07286936  9.        ]
 [ 0.07348144 10.        ]
 [ 0.07388142 11.        ]
 [ 0.07481062 16.        ]
 [ 0.07546651 17.        ]
 [ 0.07600248 18.        ]
 [ 0.08591967 19.        ]
 [ 0.08763915 23.        ]
 [ 0.11361176 34.        ]]",[ 5.  8.  9. 10. 11.],1,1,0.25
145,152,0.0,"[[ 0.06392437  5.        ]
 [ 0.07083146  9.        ]
 [ 0.07243371 10.        ]
 [ 0.07423451 16.        ]
 [ 0.07473827 17.        ]
 [ 0.07485547 18.        ]
 [ 0.07616907 19.        ]
 [ 0.07636992 20.        ]
 [ 0.07650189 21.        ]
 [ 0.0777826  22.        ]
 [ 0.08146657 23.        ]
 [ 0.10671967 24.        ]]",[ 5.  9. 10. 16. 17.],0,0,0.0
146,153,10.0,"[[ 0.06828797  5.        ]
 [ 0.07599926  7.        ]
 [ 0.07639325  9.        ]
 [ 0.08263943 10.        ]
 [ 0.0828068  16.        ]
 [ 0.08993537 17.        ]
 [ 0.09063107 19.        ]
 [ 0.09913605 20.        ]
 [ 0.11342108 23.        ]
 [ 0.12923715 24.        ]
 [ 0.13179135 34.        ]]",[ 5.  7.  9. 10. 16.],1,1,0.25
147,154,0.0,"[[ 0.06386071  5.        ]
 [ 0.06718009  9.        ]
 [ 0.06885557 10.        ]
 [ 0.07106388 11.        ]
 [ 0.07155097 14.        ]
 [ 0.07283089 15.        ]
 [ 0.07575893 16.        ]
 [ 0.07796104 17.        ]
 [ 0.08454279 18.        ]
 [ 0.08494888 19.        ]
 [ 0.08553597 20.        ]
 [ 0.08622109 21.        ]
 [ 0.09713332 23.        ]
 [ 0.10893747 24.        ]
 [ 0.16232616 33.        ]
 [ 0.20196147 34.        ]]",[ 5.  9. 10. 11. 14.],0,0,0.0
148,155,10.0,"[[ 0.05666232  7.        ]
 [ 0.06250787  9.        ]
 [ 0.06626168 10.        ]
 [ 0.06980184 16.        ]
 [ 0.07436782 17.        ]
 [ 0.07527717 18.        ]
 [ 0.08226001 19.        ]
 [ 0.08287656 23.        ]
 [ 0.10948765 24.        ]
 [ 0.12316954 34.        ]]",[ 7.  9. 10. 16. 17.],1,1,0.3333333333333333
149,156,10.0,"[[ 0.06838536  9.        ]
 [ 0.07263923 10.        ]
 [ 0.08188494 11.        ]
 [ 0.10331869 18.        ]
 [ 0.12843317 19.        ]
 [ 0.13313854 23.        ]
 [ 0.1376605  24.        ]
 [ 0.1605376  34.        ]]",[ 9. 10. 11. 18. 19.],1,1,0.5
150,157,0.0,"[[ 0.06746541  7.        ]
 [ 0.07769392  9.        ]
 [ 0.09261488 12.        ]
 [ 0.09724657 17.        ]
 [ 0.10380625 19.        ]
 [ 0.10910475 20.        ]
 [ 0.11085135 23.        ]
 [ 0.11282933 24.        ]
 [ 0.13519216 34.        ]]",[ 7.  9. 12. 17. 19.],0,1,0.0
151,158,10.0,"[[ 0.04989952  9.        ]
 [ 0.06793141 11.        ]
 [ 0.07390344 13.        ]
 [ 0.08959782 16.        ]
 [ 0.09340307 19.        ]
 [ 0.0938088  20.        ]
 [ 0.09618485 24.        ]
 [ 0.15113157 34.        ]]",[ 9. 11. 13. 16. 19.],0,0,0.0
152,159,0.0,"[[ 0.06904718  5.        ]
 [ 0.07137995  7.        ]
 [ 0.07145667  9.        ]
 [ 0.07182696 10.        ]
 [ 0.08196169 16.        ]
 [ 0.08271026 17.        ]
 [ 0.08740278 18.        ]
 [ 0.08891255 19.        ]
 [ 0.09265423 20.        ]
 [ 0.09689668 21.        ]
 [ 0.09843463 23.        ]
 [ 0.12622726 24.        ]
 [ 0.13003565 33.        ]
 [ 0.13697875 34.        ]]",[ 5.  7.  9. 10. 16.],0,0,0.0
153,160,0.0,"[[ 0.06522024  5.        ]
 [ 0.07602724  7.        ]
 [ 0.07655405  8.        ]
 [ 0.0780912   9.        ]
 [ 0.07821763 10.        ]
 [ 0.07920471 11.        ]
 [ 0.07982314 16.        ]
 [ 0.08363897 17.        ]
 [ 0.08653761 18.        ]
 [ 0.08714741 19.        ]
 [ 0.08729127 20.        ]
 [ 0.08760195 21.        ]
 [ 0.089019   23.        ]
 [ 0.09882683 24.        ]]",[ 5.  7.  8.  9. 10.],0,0,0.0
154,161,0.0,"[[ 0.07787549  0.        ]
 [ 0.08179492  5.        ]
 [ 0.08212054  7.        ]
 [ 0.08311895  8.        ]
 [ 0.08433222  9.        ]
 [ 0.08472824 10.        ]
 [ 0.08716965 11.        ]
 [ 0.08783525 12.        ]
 [ 0.09015759 13.        ]
 [ 0.09225521 15.        ]
 [ 0.09342802 16.        ]
 [ 0.09386671 17.        ]
 [ 0.0940686  18.        ]
 [ 0.09601177 19.        ]
 [ 0.09654876 20.        ]
 [ 0.09891721 21.        ]
 [ 0.09989021 23.        ]
 [ 0.11439503 24.        ]
 [ 0.12027523 33.        ]
 [ 0.13273942 34.        ]]",[0. 5. 7. 8. 9.],1,1,1.0
155,162,0.0,"[[ 0.0591403   5.        ]
 [ 0.06522262  7.        ]
 [ 0.07187828  8.        ]
 [ 0.07242366  9.        ]
 [ 0.07335845 10.        ]
 [ 0.07372671 11.        ]
 [ 0.0758041  15.        ]
 [ 0.07715074 16.        ]
 [ 0.07729483 17.        ]
 [ 0.0787794  18.        ]
 [ 0.08462274 19.        ]
 [ 0.08973897 20.        ]
 [ 0.09466627 21.        ]
 [ 0.10398889 23.        ]
 [ 0.12989515 24.        ]
 [ 0.13366222 34.        ]]",[ 5.  7.  8.  9. 10.],0,0,0.0
156,163,0.0,"[[ 0.06324667  0.        ]
 [ 0.07093298  5.        ]
 [ 0.07326103  7.        ]
 [ 0.07535789  9.        ]
 [ 0.07674022 10.        ]
 [ 0.07982166 11.        ]
 [ 0.08283458 12.        ]
 [ 0.08665503 13.        ]
 [ 0.09315121 15.        ]
 [ 0.09630184 16.        ]
 [ 0.10186668 17.        ]
 [ 0.10575567 18.        ]
 [ 0.10797161 19.        ]
 [ 0.10896844 20.        ]
 [ 0.11116026 21.        ]
 [ 0.11481445 23.        ]
 [ 0.13740209 24.        ]
 [ 0.14358795 33.        ]]",[ 0.  5.  7.  9. 10.],1,1,1.0
157,164,0.0,"[[ 0.06775786  9.        ]
 [ 0.07015908 10.        ]
 [ 0.07151192 11.        ]
 [ 0.07333176 17.        ]
 [ 0.07635088 18.        ]
 [ 0.09584925 19.        ]
 [ 0.09674459 20.        ]
 [ 0.10871667 23.        ]
 [ 0.11069924 24.        ]]",[ 9. 10. 11. 17. 18.],0,0,0.0
158,165,0.0,"[[ 0.06684476  5.        ]
 [ 0.07022389  7.        ]
 [ 0.07708625  9.        ]
 [ 0.08384943 10.        ]
 [ 0.08502624 11.        ]
 [ 0.09415352 12.        ]
 [ 0.09557561 13.        ]
 [ 0.09646254 15.        ]
 [ 0.09697977 16.        ]
 [ 0.10047007 17.        ]
 [ 0.10106796 18.        ]
 [ 0.10437885 19.        ]
 [ 0.10447826 20.        ]
 [ 0.10553175 21.        ]
 [ 0.11138565 23.        ]
 [ 0.11330058 24.        ]
 [ 0.13291693 34.        ]]",[ 5.  7.  9. 10. 11.],0,0,0.0
159,166,10.0,"[[ 0.04735798  5.        ]
 [ 0.05625397 10.        ]
 [ 0.06953865 11.        ]
 [ 0.07462174 13.        ]
 [ 0.08322769 17.        ]
 [ 0.08815348 19.        ]
 [ 0.09304893 20.        ]
 [ 0.09371758 23.        ]
 [ 0.10812253 24.        ]
 [ 0.15075135 34.        ]]",[ 5. 10. 11. 13. 17.],1,1,0.5
160,167,0.0,"[[ 0.07830834  5.        ]
 [ 0.07981399  9.        ]
 [ 0.0808191  16.        ]
 [ 0.08082438 18.        ]
 [ 0.08126137 20.        ]
 [ 0.08284009 23.        ]
 [ 0.08587456 24.        ]]",[ 5.  9. 16. 18. 20.],0,1,0.0
161,168,10.0,"[[ 0.04534811  5.        ]
 [ 0.04778403 10.        ]
 [ 0.0633215  11.        ]
 [ 0.07007667 13.        ]
 [ 0.07561141 18.        ]
 [ 0.08419016 19.        ]
 [ 0.08890265 23.        ]
 [ 0.10744631 24.        ]]",[ 5. 10. 11. 13. 18.],1,1,0.5
162,169,10.0,"[[ 0.07597643  9.        ]
 [ 0.07992834 10.        ]
 [ 0.09112279 16.        ]
 [ 0.09314815 19.        ]
 [ 0.09865004 23.        ]
 [ 0.14076817 34.        ]]",[ 9. 10. 16. 19. 23.],1,1,0.5
163,170,10.0,"[[ 0.06366545  5.        ]
 [ 0.06871989  9.        ]
 [ 0.07613701 19.        ]
 [ 0.07653111 20.        ]
 [ 0.08321774 23.        ]
 [ 0.09263438 24.        ]]",[ 5.  9. 19. 20. 23.],0,0,0.0
164,171,10.0,"[[ 0.07109272  5.        ]
 [ 0.07330443  7.        ]
 [ 0.07478234  8.        ]
 [ 0.07755841  9.        ]
 [ 0.07807869 10.        ]
 [ 0.07826496 11.        ]
 [ 0.07891273 14.        ]
 [ 0.0789302  16.        ]
 [ 0.07994359 17.        ]
 [ 0.08001565 18.        ]
 [ 0.08144934 19.        ]
 [ 0.08234284 20.        ]
 [ 0.08536971 21.        ]
 [ 0.08704817 23.        ]
 [ 0.08751814 24.        ]
 [ 0.09470694 33.        ]
 [ 0.13147891 34.        ]]",[ 5.  7.  8.  9. 10.],1,1,0.2
165,172,10.0,"[[ 0.06779814  5.        ]
 [ 0.07126153  7.        ]
 [ 0.07197261  8.        ]
 [ 0.0746631   9.        ]
 [ 0.07528642 10.        ]
 [ 0.07549512 11.        ]
 [ 0.07830994 18.        ]
 [ 0.07854605 19.        ]
 [ 0.08292108 20.        ]
 [ 0.08297661 21.        ]
 [ 0.08350301 23.        ]
 [ 0.12584221 24.        ]
 [ 0.13179737 34.        ]]",[ 5.  7.  8.  9. 10.],1,1,0.2
166,173,0.0,"[[ 0.05963987  5.        ]
 [ 0.06850636  9.        ]
 [ 0.07072866 12.        ]
 [ 0.0836595  17.        ]
 [ 0.08768031 18.        ]
 [ 0.09689993 20.        ]
 [ 0.09749293 23.        ]
 [ 0.10519284 24.        ]
 [ 0.11985511 34.        ]]",[ 5.  9. 12. 17. 18.],0,1,0.0
167,174,10.0,"[[ 0.06332451  5.        ]
 [ 0.07027531  7.        ]
 [ 0.07323974  9.        ]
 [ 0.07448441 10.        ]
 [ 0.07457898 12.        ]
 [ 0.07867551 16.        ]
 [ 0.08044037 19.        ]
 [ 0.08218469 20.        ]
 [ 0.08289764 21.        ]
 [ 0.08376491 23.        ]
 [ 0.08704884 24.        ]
 [ 0.12712556 28.        ]
 [ 0.13324142 34.        ]]",[ 5.  7.  9. 10. 12.],1,1,0.25
168,175,10.0,"[[ 0.07243168  7.        ]
 [ 0.07870286 16.        ]
 [ 0.08044247 18.        ]
 [ 0.08195835 19.        ]
 [ 0.0853911  21.        ]
 [ 0.10921684 23.        ]
 [ 0.125633   24.        ]]",[ 7. 16. 18. 19. 21.],0,0,0.0
169,176,10.0,"[[ 0.07063311  5.        ]
 [ 0.07352775  7.        ]
 [ 0.07606882  9.        ]
 [ 0.07721742 10.        ]
 [ 0.08029932 11.        ]
 [ 0.08220627 15.        ]
 [ 0.08663624 16.        ]
 [ 0.09001965 17.        ]
 [ 0.09185051 18.        ]
 [ 0.09211066 19.        ]
 [ 0.09252026 20.        ]
 [ 0.09462246 21.        ]
 [ 0.09740632 23.        ]
 [ 0.09890343 24.        ]
 [ 0.10146534 30.        ]
 [ 0.11595225 33.        ]
 [ 0.14350125 34.        ]]",[ 5.  7.  9. 10. 11.],1,1,0.25
170,177,10.0,"[[ 0.05101722  7.        ]
 [ 0.0523212   8.        ]
 [ 0.06415308  9.        ]
 [ 0.06598079 16.        ]
 [ 0.0679605  18.        ]
 [ 0.08181899 19.        ]
 [ 0.08406037 23.        ]
 [ 0.09657502 24.        ]]",[ 7.  8.  9. 16. 18.],0,0,0.0
171,178,0.0,"[[ 0.07017258  5.        ]
 [ 0.07382941  9.        ]
 [ 0.08420289 12.        ]
 [ 0.09425116 13.        ]
 [ 0.09822112 17.        ]
 [ 0.09827697 18.        ]
 [ 0.10479474 19.        ]
 [ 0.10986608 20.        ]
 [ 0.12083137 21.        ]
 [ 0.12530881 24.        ]]",[ 5.  9. 12. 13. 17.],0,1,0.0
172,179,0.0,"[[ 0.06055629  5.        ]
 [ 0.0665901   7.        ]
 [ 0.0707233   9.        ]
 [ 0.07890757 15.        ]
 [ 0.08394327 19.        ]
 [ 0.08435255 22.        ]
 [ 0.08463124 23.        ]
 [ 0.09063071 24.        ]
 [ 0.09629425 33.        ]
 [ 0.09984422 34.        ]]",[ 5.  7.  9. 15. 19.],0,1,0.0
173,180,10.0,"[[ 0.0638299  11.        ]
 [ 0.07626158 14.        ]
 [ 0.07784414 17.        ]
 [ 0.0840055  20.        ]
 [ 0.08703985 24.        ]]",[11. 14. 17. 20. 24.],0,0,0.0
174,181,0.0,"[[ 0.04997957  1.        ]
 [ 0.07203528  5.        ]
 [ 0.07277656  7.        ]
 [ 0.07372326  9.        ]
 [ 0.07390145 10.        ]
 [ 0.07420069 11.        ]
 [ 0.08526979 15.        ]
 [ 0.08625482 16.        ]
 [ 0.09096864 19.        ]
 [ 0.10596448 20.        ]
 [ 0.11629036 21.        ]
 [ 0.12976313 23.        ]
 [ 0.16917193 24.        ]]",[ 1.  5.  7.  9. 10.],0,0,0.0
175,182,10.0,"[[ 0.05442286  5.        ]
 [ 0.07687098  7.        ]
 [ 0.07929292  8.        ]
 [ 0.08437777  9.        ]
 [ 0.0847601  10.        ]
 [ 0.08538754 13.        ]
 [ 0.08588744 18.        ]
 [ 0.08659319 20.        ]
 [ 0.10365167 21.        ]
 [ 0.10461658 23.        ]
 [ 0.10910687 24.        ]
 [ 0.12588116 34.        ]]",[ 5.  7.  8.  9. 10.],1,1,0.2
176,183,0.0,"[[ 0.08851075  5.        ]
 [ 0.09199005  7.        ]
 [ 0.0941328   9.        ]
 [ 0.09509526 10.        ]
 [ 0.09654158 11.        ]
 [ 0.09822378 12.        ]
 [ 0.10159315 16.        ]
 [ 0.11324516 17.        ]
 [ 0.1143081  18.        ]
 [ 0.11990842 19.        ]
 [ 0.12439716 20.        ]
 [ 0.12624317 23.        ]
 [ 0.16679462 24.        ]
 [ 0.16801632 34.        ]]",[ 5.  7.  9. 10. 11.],0,0,0.0
177,184,0.0,"[[ 0.05879579  7.        ]
 [ 0.07182744  9.        ]
 [ 0.07812019 10.        ]
 [ 0.08855145 16.        ]
 [ 0.09549373 18.        ]
 [ 0.09969988 19.        ]
 [ 0.12046936 20.        ]
 [ 0.12972191 21.        ]
 [ 0.1322155  23.        ]
 [ 0.16694503 24.        ]
 [ 0.17890312 34.        ]]",[ 7.  9. 10. 16. 18.],0,0,0.0
178,185,10.0,"[[ 0.05924183  1.        ]
 [ 0.06444764  5.        ]
 [ 0.06856933  7.        ]
 [ 0.0751915   9.        ]
 [ 0.0768148  10.        ]
 [ 0.08044479 11.        ]
 [ 0.08241138 12.        ]
 [ 0.08382287 13.        ]
 [ 0.08620205 14.        ]
 [ 0.08657807 15.        ]
 [ 0.08657996 16.        ]
 [ 0.10103418 17.        ]
 [ 0.10194519 18.        ]
 [ 0.10705065 19.        ]
 [ 0.11525908 20.        ]
 [ 0.11840826 21.        ]
 [ 0.11850001 23.        ]
 [ 0.1186465  24.        ]
 [ 0.15313631 34.        ]]",[ 1.  5.  7.  9. 10.],1,1,0.2
179,186,10.0,"[[ 0.05815023  5.        ]
 [ 0.05932796  9.        ]
 [ 0.06604147 10.        ]
 [ 0.06638262 16.        ]
 [ 0.07202312 17.        ]
 [ 0.07237458 19.        ]
 [ 0.07375944 20.        ]
 [ 0.07540286 23.        ]
 [ 0.09098506 24.        ]]",[ 5.  9. 10. 16. 17.],1,1,0.3333333333333333
180,187,10.0,"[[ 0.05690467  7.        ]
 [ 0.06458557  9.        ]
 [ 0.0730111  14.        ]
 [ 0.08151677 20.        ]
 [ 0.09909159 23.        ]
 [ 0.13547277 24.        ]
 [ 0.14575195 34.        ]]",[ 7.  9. 14. 20. 23.],0,0,0.0
181,188,0.0,"[[ 0.06592751  5.        ]
 [ 0.06897177  7.        ]
 [ 0.06988404  9.        ]
 [ 0.07280019 10.        ]
 [ 0.07373798 11.        ]
 [ 0.07473899 15.        ]
 [ 0.07684713 19.        ]
 [ 0.08598338 21.        ]
 [ 0.10186225 23.        ]
 [ 0.10251192 24.        ]
 [ 0.12125909 34.        ]]",[ 5.  7.  9. 10. 11.],0,0,0.0
182,189,0.0,"[[ 0.06118351  5.        ]
 [ 0.06715527  9.        ]
 [ 0.0761652  17.        ]
 [ 0.08344626 19.        ]
 [ 0.08494662 21.        ]
 [ 0.09676766 23.        ]
 [ 0.10862904 24.        ]]",[ 5.  9. 17. 19. 21.],0,1,0.0
183,190,0.0,"[[ 0.05011159  5.        ]
 [ 0.05698651 10.        ]
 [ 0.06689596 11.        ]
 [ 0.07234147 15.        ]
 [ 0.07426252 18.        ]
 [ 0.07609654 19.        ]
 [ 0.08214974 20.        ]
 [ 0.09236305 23.        ]
 [ 0.10899519 24.        ]
 [ 0.1356923  34.        ]]",[ 5. 10. 11. 15. 18.],0,0,0.0
184,191,0.0,"[[ 0.06597301  9.        ]
 [ 0.07338846 10.        ]
 [ 0.07396153 13.        ]
 [ 0.07640824 16.        ]
 [ 0.07913983 17.        ]
 [ 0.0801197  18.        ]
 [ 0.08071641 19.        ]
 [ 0.0902555  23.        ]
 [ 0.10030055 24.        ]
 [ 0.13596592 34.        ]]",[ 9. 10. 13. 16. 17.],0,0,0.0
185,192,0.0,"[[ 0.06439728  5.        ]
 [ 0.06620151 10.        ]
 [ 0.06887722 14.        ]
 [ 0.07011602 16.        ]
 [ 0.07473212 17.        ]
 [ 0.07591617 19.        ]
 [ 0.07615095 21.        ]
 [ 0.08233883 23.        ]
 [ 0.1056295  24.        ]
 [ 0.14085853 34.        ]]",[ 5. 10. 14. 16. 17.],0,0,0.0
186,193,10.0,"[[ 0.0635258   9.        ]
 [ 0.06971151 17.        ]
 [ 0.06992584 19.        ]
 [ 0.09594059 23.        ]
 [ 0.10114104 24.        ]]",[ 9. 17. 19. 23. 24.],0,0,0.0
187,194,10.0,"[[ 0.07637635  5.        ]
 [ 0.07751054 16.        ]
 [ 0.07992959 17.        ]
 [ 0.09062687 18.        ]
 [ 0.11105311 19.        ]
 [ 0.12279065 23.        ]
 [ 0.12349263 24.        ]]",[ 5. 16. 17. 18. 19.],0,0,0.0
188,195,10.0,"[[ 0.05493134  5.        ]
 [ 0.05531865  7.        ]
 [ 0.07005656  9.        ]
 [ 0.07174346 10.        ]
 [ 0.08383715 12.        ]
 [ 0.08590911 19.        ]
 [ 0.08804989 20.        ]
 [ 0.09169209 23.        ]
 [ 0.10442233 24.        ]]",[ 5.  7.  9. 10. 12.],1,1,0.25
189,196,10.0,"[[ 0.06632781 16.        ]
 [ 0.08187383 17.        ]
 [ 0.09593707 18.        ]
 [ 0.09613156 19.        ]
 [ 0.09694135 23.        ]
 [ 0.11391214 24.        ]]",[16. 17. 18. 19. 23.],0,0,0.0
190,197,10.0,"[[ 0.06612535  0.        ]
 [ 0.07564616  5.        ]
 [ 0.0760832   7.        ]
 [ 0.08102656  9.        ]
 [ 0.082708   10.        ]
 [ 0.08475347 13.        ]
 [ 0.08878465 16.        ]
 [ 0.08956653 18.        ]
 [ 0.09065062 19.        ]
 [ 0.09801803 21.        ]
 [ 0.10674628 23.        ]
 [ 0.12974751 24.        ]]",[ 0.  5.  7.  9. 10.],1,1,0.2
191,198,0.0,"[[ 0.07662661  5.        ]
 [ 0.08056024 12.        ]
 [ 0.10640692 16.        ]
 [ 0.10750663 18.        ]
 [ 0.11123025 20.        ]
 [ 0.1118331  23.        ]
 [ 0.13513035 24.        ]
 [ 0.13841021 34.        ]]",[ 5. 12. 16. 18. 20.],0,1,0.0
192,199,10.0,"[[ 0.0643366   5.        ]
 [ 0.06873019  9.        ]
 [ 0.07122898 10.        ]
 [ 0.0751068  14.        ]
 [ 0.07796261 16.        ]
 [ 0.07871968 18.        ]
 [ 0.08202457 19.        ]
 [ 0.08275481 20.        ]
 [ 0.08882725 23.        ]
 [ 0.0919863  24.        ]
 [ 0.10757573 34.        ]]",[ 5.  9. 10. 14. 16.],1,1,0.3333333333333333
