,record,original,predict,top5,inTop5,correct,mmr
134,141,10.0,"[[ 0.12614179  1.        ]
 [ 0.13568628  7.        ]
 [ 0.13768333  9.        ]
 [ 0.15261549 10.        ]
 [ 0.15470028 17.        ]
 [ 0.16323864 23.        ]
 [ 0.16424859 24.        ]]",[ 1.  7.  9. 10. 17.],1,1,0.25
135,142,0.0,"[[ 0.10029516 16.        ]
 [ 0.10843962 17.        ]
 [ 0.13737339 18.        ]
 [ 0.1507284  20.        ]
 [ 0.1528205  23.        ]
 [ 0.18756106 34.        ]]",[16. 17. 18. 20. 23.],0,1,0.0
136,143,10.0,"[[ 0.09959245 10.        ]
 [ 0.12687117 11.        ]
 [ 0.16522557 19.        ]
 [ 0.19656996 20.        ]
 [ 0.22407621 23.        ]
 [ 0.25385398 33.        ]]",[10. 11. 19. 20. 23.],1,1,1.0
137,144,0.0,"[[ 0.15253663  7.        ]
 [ 0.1711638   9.        ]
 [ 0.17537317 13.        ]
 [ 0.22649466 17.        ]
 [ 0.2414932  18.        ]
 [ 0.24311509 19.        ]
 [ 0.24384618 21.        ]
 [ 0.24490196 23.        ]
 [ 0.26373239 24.        ]
 [ 0.28192556 34.        ]]",[ 7.  9. 13. 17. 18.],0,1,0.0
138,145,0.0,"[[ 0.13267124  5.        ]
 [ 0.13986329 15.        ]
 [ 0.1401211  17.        ]
 [ 0.14590416 18.        ]
 [ 0.15225627 19.        ]
 [ 0.15385938 23.        ]
 [ 0.15871398 24.        ]
 [ 0.20413494 33.        ]]",[ 5. 15. 17. 18. 19.],0,1,0.0
139,146,0.0,"[[ 0.13463867  9.        ]
 [ 0.15652615 10.        ]
 [ 0.1584337  18.        ]
 [ 0.16150087 23.        ]
 [ 0.18956757 24.        ]
 [ 0.19810884 33.        ]]",[ 9. 10. 18. 23. 24.],0,0,0.0
140,147,10.0,"[[ 0.123932    7.        ]
 [ 0.13348639 12.        ]
 [ 0.13625711 16.        ]
 [ 0.14972562 17.        ]
 [ 0.15101367 18.        ]
 [ 0.17383742 19.        ]
 [ 0.17631149 23.        ]
 [ 0.20242554 24.        ]
 [ 0.21204376 28.        ]
 [ 0.22555325 34.        ]]",[ 7. 12. 16. 17. 18.],0,0,0.0
141,148,0.0,"[[ 0.15672624  9.        ]
 [ 0.17165086 10.        ]
 [ 0.17729508 11.        ]
 [ 0.18812745 12.        ]
 [ 0.19331337 13.        ]
 [ 0.19977078 14.        ]
 [ 0.20350571 15.        ]
 [ 0.20487678 16.        ]
 [ 0.2372647  17.        ]
 [ 0.24348384 18.        ]
 [ 0.24790663 19.        ]
 [ 0.25185084 20.        ]
 [ 0.25260526 23.        ]
 [ 0.25512811 24.        ]
 [ 0.25995207 34.        ]]",[ 9. 10. 11. 12. 13.],0,0,0.0
142,149,10.0,"[[ 0.10117832  8.        ]
 [ 0.11988378  9.        ]
 [ 0.12694094 16.        ]
 [ 0.13253409 17.        ]
 [ 0.13549294 18.        ]
 [ 0.13636303 19.        ]
 [ 0.14075562 21.        ]
 [ 0.1421942  23.        ]
 [ 0.15389019 24.        ]
 [ 0.15793815 33.        ]]",[ 8.  9. 16. 17. 18.],0,0,0.0
143,150,0.0,"[[ 0.11884849  9.        ]
 [ 0.14293438 10.        ]
 [ 0.14734575 16.        ]
 [ 0.15677606 17.        ]
 [ 0.16500165 18.        ]
 [ 0.17284311 20.        ]
 [ 0.19541163 23.        ]
 [ 0.19642371 33.        ]]",[ 9. 10. 16. 17. 18.],0,0,0.0
144,151,10.0,"[[ 0.14125368  7.        ]
 [ 0.14340162  9.        ]
 [ 0.15702039 10.        ]
 [ 0.15993035 12.        ]
 [ 0.16322181 14.        ]
 [ 0.17080734 17.        ]
 [ 0.17821443 18.        ]
 [ 0.179313   19.        ]
 [ 0.18892068 20.        ]
 [ 0.21534705 23.        ]
 [ 0.21909958 24.        ]]",[ 7.  9. 10. 12. 14.],1,1,0.3333333333333333
145,152,0.0,"[[ 0.12046057  7.        ]
 [ 0.13214487  9.        ]
 [ 0.14048527 10.        ]
 [ 0.14082825 11.        ]
 [ 0.14901855 13.        ]
 [ 0.14940983 15.        ]
 [ 0.15192237 16.        ]
 [ 0.15683245 17.        ]
 [ 0.17071319 19.        ]
 [ 0.17227449 20.        ]
 [ 0.18644184 23.        ]
 [ 0.21966195 33.        ]]",[ 7.  9. 10. 11. 13.],0,0,0.0
146,153,10.0,"[[ 0.10333741  7.        ]
 [ 0.10630572  9.        ]
 [ 0.10761046 11.        ]
 [ 0.13242018 17.        ]
 [ 0.13391715 18.        ]
 [ 0.13686207 19.        ]
 [ 0.14496261 20.        ]
 [ 0.18917835 23.        ]
 [ 0.18981209 24.        ]
 [ 0.20086336 33.        ]
 [ 0.2103732  34.        ]]",[ 7.  9. 11. 17. 18.],0,0,0.0
147,154,0.0,"[[ 0.12082493  7.        ]
 [ 0.13243625  8.        ]
 [ 0.13809268  9.        ]
 [ 0.15156651 10.        ]
 [ 0.15253407 11.        ]
 [ 0.16461452 12.        ]
 [ 0.16607982 13.        ]
 [ 0.16785324 16.        ]
 [ 0.16846988 17.        ]
 [ 0.17236356 19.        ]
 [ 0.1757735  20.        ]
 [ 0.18625407 21.        ]
 [ 0.19614623 23.        ]
 [ 0.1976724  24.        ]
 [ 0.22282493 34.        ]]",[ 7.  8.  9. 10. 11.],0,0,0.0
148,155,10.0,"[[ 0.08870113  9.        ]
 [ 0.10751569 10.        ]
 [ 0.11943936 16.        ]
 [ 0.12204516 17.        ]
 [ 0.13609914 18.        ]
 [ 0.13750651 20.        ]
 [ 0.14964527 21.        ]
 [ 0.16028836 23.        ]
 [ 0.16521257 24.        ]
 [ 0.23075414 27.        ]
 [ 0.27809811 33.        ]]",[ 9. 10. 16. 17. 18.],1,1,0.5
149,156,10.0,"[[ 0.10845047  9.        ]
 [ 0.12103915 10.        ]
 [ 0.16901085 17.        ]
 [ 0.18973112 23.        ]
 [ 0.22535959 33.        ]]",[ 9. 10. 17. 23. 33.],1,1,0.5
150,157,0.0,"[[ 0.10104239  1.        ]
 [ 0.10972285  7.        ]
 [ 0.11324739  9.        ]
 [ 0.12166882 10.        ]
 [ 0.12788498 12.        ]
 [ 0.14629745 14.        ]
 [ 0.14638112 16.        ]
 [ 0.1485033  17.        ]
 [ 0.15332927 18.        ]
 [ 0.1654194  19.        ]
 [ 0.1892744  23.        ]
 [ 0.19286877 26.        ]
 [ 0.19744524 33.        ]
 [ 0.25417577 34.        ]]",[ 1.  7.  9. 10. 12.],0,0,0.0
151,158,10.0,"[[ 0.11445174 16.        ]
 [ 0.13184786 17.        ]
 [ 0.13343096 18.        ]
 [ 0.17594081 23.        ]
 [ 0.1858536  24.        ]
 [ 0.23456925 34.        ]]",[16. 17. 18. 23. 24.],0,0,0.0
152,159,0.0,"[[ 0.13450265  7.        ]
 [ 0.16843265  8.        ]
 [ 0.16961137  9.        ]
 [ 0.17095107 10.        ]
 [ 0.17204463 11.        ]
 [ 0.17861962 16.        ]
 [ 0.18039919 17.        ]
 [ 0.19348607 18.        ]
 [ 0.19377067 19.        ]
 [ 0.19751558 20.        ]
 [ 0.21301072 21.        ]
 [ 0.22072319 23.        ]
 [ 0.24985677 24.        ]
 [ 0.27479923 33.        ]]",[ 7.  8.  9. 10. 11.],0,0,0.0
153,160,0.0,"[[ 0.1329132   8.        ]
 [ 0.13739394  9.        ]
 [ 0.13783927 10.        ]
 [ 0.15199251 11.        ]
 [ 0.15627193 12.        ]
 [ 0.15739191 14.        ]
 [ 0.15867778 15.        ]
 [ 0.1594634  16.        ]
 [ 0.16021446 17.        ]
 [ 0.1655942  18.        ]
 [ 0.16667913 19.        ]
 [ 0.16796601 20.        ]
 [ 0.17269281 21.        ]
 [ 0.17504965 23.        ]
 [ 0.17835507 24.        ]
 [ 0.17889212 33.        ]
 [ 0.2358602  34.        ]]",[ 8.  9. 10. 11. 12.],0,0,0.0
154,161,0.0,"[[ 0.15398057  7.        ]
 [ 0.15409128  9.        ]
 [ 0.1684723  10.        ]
 [ 0.16964925 11.        ]
 [ 0.17137511 12.        ]
 [ 0.17954956 13.        ]
 [ 0.18046673 16.        ]
 [ 0.18089401 17.        ]
 [ 0.18139292 18.        ]
 [ 0.18932346 19.        ]
 [ 0.19096028 20.        ]
 [ 0.20115138 21.        ]
 [ 0.20438475 23.        ]
 [ 0.22129423 24.        ]
 [ 0.23271585 33.        ]
 [ 0.26154357 34.        ]]",[ 7.  9. 10. 11. 12.],0,0,0.0
155,162,0.0,"[[ 0.11123604  3.        ]
 [ 0.12446966  7.        ]
 [ 0.12458348  8.        ]
 [ 0.12842375  9.        ]
 [ 0.12892133 10.        ]
 [ 0.13048646 11.        ]
 [ 0.13443083 12.        ]
 [ 0.14223216 16.        ]
 [ 0.1463768  17.        ]
 [ 0.14813527 18.        ]
 [ 0.15382258 19.        ]
 [ 0.15456506 20.        ]
 [ 0.15870566 21.        ]
 [ 0.15940796 23.        ]
 [ 0.16047283 24.        ]
 [ 0.17083969 33.        ]
 [ 0.17600863 34.        ]]",[ 3.  7.  8.  9. 10.],0,0,0.0
156,163,0.0,"[[ 0.15642672  7.        ]
 [ 0.16072158  9.        ]
 [ 0.16713666 10.        ]
 [ 0.16758435 11.        ]
 [ 0.16860994 12.        ]
 [ 0.16975473 15.        ]
 [ 0.17998135 16.        ]
 [ 0.18105548 17.        ]
 [ 0.21815445 18.        ]
 [ 0.21990821 19.        ]
 [ 0.22328408 20.        ]
 [ 0.2452386  21.        ]
 [ 0.25832129 23.        ]
 [ 0.26663119 24.        ]
 [ 0.27085972 33.        ]]",[ 7.  9. 10. 11. 12.],0,0,0.0
157,164,0.0,"[[ 0.10608566  7.        ]
 [ 0.11645091  9.        ]
 [ 0.12755805 10.        ]
 [ 0.13155711 11.        ]
 [ 0.14135462 12.        ]
 [ 0.14195266 16.        ]
 [ 0.14524466 17.        ]
 [ 0.14954339 18.        ]
 [ 0.16622436 21.        ]
 [ 0.17355125 23.        ]
 [ 0.20585314 24.        ]
 [ 0.20820421 33.        ]]",[ 7.  9. 10. 11. 12.],0,0,0.0
158,165,0.0,"[[ 0.08896893  1.        ]
 [ 0.11717772  7.        ]
 [ 0.11852956  8.        ]
 [ 0.13028999  9.        ]
 [ 0.13733034 10.        ]
 [ 0.14216912 11.        ]
 [ 0.15381197 12.        ]
 [ 0.15620335 13.        ]
 [ 0.16113961 14.        ]
 [ 0.16870201 16.        ]
 [ 0.17083455 17.        ]
 [ 0.17283517 18.        ]
 [ 0.17896131 19.        ]
 [ 0.17984027 20.        ]
 [ 0.18529869 21.        ]
 [ 0.18544953 23.        ]
 [ 0.19817889 24.        ]
 [ 0.20738352 33.        ]]",[ 1.  7.  8.  9. 10.],0,0,0.0
159,166,10.0,"[[ 0.07764184  7.        ]
 [ 0.10040295  8.        ]
 [ 0.10668862  9.        ]
 [ 0.11518264 11.        ]
 [ 0.12769401 16.        ]
 [ 0.1287387  18.        ]
 [ 0.13877952 19.        ]
 [ 0.14165401 20.        ]
 [ 0.18472981 23.        ]
 [ 0.20762289 24.        ]
 [ 0.21037638 33.        ]]",[ 7.  8.  9. 11. 16.],0,0,0.0
160,167,0.0,"[[ 0.12070173  9.        ]
 [ 0.13486969 10.        ]
 [ 0.14159312 16.        ]
 [ 0.1452567  17.        ]
 [ 0.15743117 19.        ]
 [ 0.16599177 23.        ]
 [ 0.21866    33.        ]]",[ 9. 10. 16. 17. 19.],0,0,0.0
161,168,10.0,"[[ 0.0980987   8.        ]
 [ 0.10085976  9.        ]
 [ 0.10346925 10.        ]
 [ 0.1185046  11.        ]
 [ 0.12200135 13.        ]
 [ 0.12682045 16.        ]
 [ 0.15637505 23.        ]
 [ 0.1627114  24.        ]]",[ 8.  9. 10. 11. 13.],1,1,0.3333333333333333
162,169,10.0,"[[ 0.12601435 10.        ]
 [ 0.1344918  17.        ]
 [ 0.13876894 18.        ]
 [ 0.16721829 19.        ]
 [ 0.1770339  23.        ]
 [ 0.20256819 33.        ]]",[10. 17. 18. 19. 23.],1,1,1.0
163,170,10.0,"[[ 0.13091618  9.        ]
 [ 0.13101971 14.        ]
 [ 0.13879818 16.        ]
 [ 0.14841759 17.        ]
 [ 0.15628827 20.        ]
 [ 0.16207874 23.        ]
 [ 0.20210743 24.        ]]",[ 9. 14. 16. 17. 20.],0,0,0.0
164,171,10.0,"[[ 0.08416412  5.        ]
 [ 0.09533554  7.        ]
 [ 0.10908975  8.        ]
 [ 0.11071019  9.        ]
 [ 0.11376383 10.        ]
 [ 0.11426068 11.        ]
 [ 0.11556838 12.        ]
 [ 0.12019071 13.        ]
 [ 0.12067032 14.        ]
 [ 0.12352629 15.        ]
 [ 0.12634995 16.        ]
 [ 0.13088534 17.        ]
 [ 0.13427787 18.        ]
 [ 0.14331502 19.        ]
 [ 0.14444363 20.        ]
 [ 0.14573155 21.        ]
 [ 0.14892132 23.        ]
 [ 0.14939724 24.        ]
 [ 0.15005907 26.        ]
 [ 0.15426057 27.        ]
 [ 0.15462159 28.        ]
 [ 0.17363345 33.        ]
 [ 0.19221455 34.        ]]",[ 5.  7.  8.  9. 10.],1,1,0.2
165,172,10.0,"[[ 0.11992264  7.        ]
 [ 0.12641537  8.        ]
 [ 0.12807536  9.        ]
 [ 0.13651599 10.        ]
 [ 0.15170911 11.        ]
 [ 0.15430787 12.        ]
 [ 0.15694261 16.        ]
 [ 0.15731823 17.        ]
 [ 0.15788491 19.        ]
 [ 0.16177187 20.        ]
 [ 0.16808677 21.        ]
 [ 0.17173874 23.        ]
 [ 0.22253839 24.        ]
 [ 0.22574639 33.        ]]",[ 7.  8.  9. 10. 11.],1,1,0.25
166,173,0.0,"[[ 0.12078619 10.        ]
 [ 0.12822616 16.        ]
 [ 0.12950322 23.        ]
 [ 0.17848414 24.        ]
 [ 0.18870723 33.        ]
 [ 0.2639935  34.        ]]",[10. 16. 23. 24. 33.],0,0,0.0
167,174,10.0,"[[ 0.06233454  7.        ]
 [ 0.09926039  8.        ]
 [ 0.10659757  9.        ]
 [ 0.1089403  10.        ]
 [ 0.13837063 11.        ]
 [ 0.14225996 15.        ]
 [ 0.14640081 16.        ]
 [ 0.14657897 17.        ]
 [ 0.14673412 18.        ]
 [ 0.17343733 19.        ]
 [ 0.19719893 20.        ]
 [ 0.20887083 21.        ]
 [ 0.21247883 23.        ]
 [ 0.22237498 24.        ]
 [ 0.25322115 33.        ]]",[ 7.  8.  9. 10. 11.],1,1,0.25
168,175,10.0,"[[ 0.09326649  7.        ]
 [ 0.13060266 11.        ]
 [ 0.13345113 17.        ]
 [ 0.13446607 18.        ]
 [ 0.15327002 19.        ]
 [ 0.15784496 23.        ]
 [ 0.22883856 24.        ]
 [ 0.23079383 34.        ]]",[ 7. 11. 17. 18. 19.],0,0,0.0
169,176,10.0,"[[ 0.09651588  1.        ]
 [ 0.11972821  3.        ]
 [ 0.12346697  7.        ]
 [ 0.12507015  9.        ]
 [ 0.12784469 10.        ]
 [ 0.12893674 11.        ]
 [ 0.15111299 12.        ]
 [ 0.15217396 13.        ]
 [ 0.16060174 16.        ]
 [ 0.1628645  17.        ]
 [ 0.1641646  18.        ]
 [ 0.16603622 19.        ]
 [ 0.18286114 20.        ]
 [ 0.19046601 21.        ]
 [ 0.1935098  23.        ]
 [ 0.20083551 24.        ]
 [ 0.21537796 33.        ]
 [ 0.22948116 34.        ]]",[ 1.  3.  7.  9. 10.],1,1,0.2
170,177,10.0,"[[ 0.09413308  7.        ]
 [ 0.09441498  9.        ]
 [ 0.12085485 10.        ]
 [ 0.15991384 11.        ]
 [ 0.16148829 18.        ]
 [ 0.17445233 23.        ]
 [ 0.1756353  24.        ]]",[ 7.  9. 10. 11. 18.],1,1,0.3333333333333333
171,178,0.0,"[[ 0.1339375  10.        ]
 [ 0.13493562 13.        ]
 [ 0.16117603 14.        ]
 [ 0.1634649  16.        ]
 [ 0.16878501 20.        ]
 [ 0.17946181 23.        ]
 [ 0.18797076 24.        ]
 [ 0.24338955 33.        ]]",[10. 13. 14. 16. 20.],0,0,0.0
172,179,0.0,"[[ 0.09474289  1.        ]
 [ 0.12508397  5.        ]
 [ 0.12886955  7.        ]
 [ 0.13326472  9.        ]
 [ 0.13602018 10.        ]
 [ 0.14459264 11.        ]
 [ 0.14529634 12.        ]
 [ 0.15115827 13.        ]
 [ 0.1622057  14.        ]
 [ 0.16223185 15.        ]
 [ 0.16239065 17.        ]
 [ 0.16626371 19.        ]
 [ 0.17306025 23.        ]
 [ 0.17537714 24.        ]
 [ 0.17908617 33.        ]
 [ 0.22151053 34.        ]]",[ 1.  5.  7.  9. 10.],0,0,0.0
173,180,10.0,"[[ 0.10468662  9.        ]
 [ 0.11904997 10.        ]
 [ 0.12206233 16.        ]
 [ 0.12410426 17.        ]
 [ 0.13338125 19.        ]
 [ 0.15504313 24.        ]
 [ 0.15915966 33.        ]
 [ 0.15957367 34.        ]]",[ 9. 10. 16. 17. 19.],1,1,0.5
174,181,0.0,"[[ 0.07424742  1.        ]
 [ 0.10297873  5.        ]
 [ 0.11247396  7.        ]
 [ 0.12262875  9.        ]
 [ 0.13561544 10.        ]
 [ 0.13970844 11.        ]
 [ 0.14574838 12.        ]
 [ 0.14648163 13.        ]
 [ 0.15459822 14.        ]
 [ 0.15624517 15.        ]
 [ 0.16199696 16.        ]
 [ 0.17181935 18.        ]
 [ 0.18149805 20.        ]
 [ 0.18388945 21.        ]
 [ 0.19141084 23.        ]
 [ 0.20150739 24.        ]
 [ 0.20182618 28.        ]
 [ 0.22338096 33.        ]]",[ 1.  5.  7.  9. 10.],0,0,0.0
175,182,10.0,"[[ 0.09660047  7.        ]
 [ 0.10344203  9.        ]
 [ 0.10513031 10.        ]
 [ 0.10572124 11.        ]
 [ 0.1117264  12.        ]
 [ 0.11600164 16.        ]
 [ 0.13030481 17.        ]
 [ 0.1306991  18.        ]
 [ 0.14034009 20.        ]
 [ 0.14308292 23.        ]
 [ 0.14404574 24.        ]
 [ 0.14420736 26.        ]
 [ 0.14629412 27.        ]
 [ 0.15610635 28.        ]
 [ 0.16990316 33.        ]
 [ 0.1960527  34.        ]]",[ 7.  9. 10. 11. 12.],1,1,0.3333333333333333
176,183,0.0,"[[ 0.15938836  3.        ]
 [ 0.18765033  4.        ]
 [ 0.19494095  7.        ]
 [ 0.20876479  9.        ]
 [ 0.21329481 11.        ]
 [ 0.22790319 12.        ]
 [ 0.23336935 13.        ]
 [ 0.24084749 15.        ]
 [ 0.24525451 16.        ]
 [ 0.25414574 17.        ]
 [ 0.26098543 18.        ]
 [ 0.26833062 19.        ]
 [ 0.28600562 20.        ]
 [ 0.29964547 23.        ]
 [ 0.30979037 24.        ]
 [ 0.33371019 33.        ]]",[ 3.  4.  7.  9. 11.],0,0,0.0
177,184,0.0,"[[ 0.11407089  3.        ]
 [ 0.11955971  7.        ]
 [ 0.13084476  9.        ]
 [ 0.13413537 10.        ]
 [ 0.14365375 11.        ]
 [ 0.1515061  13.        ]
 [ 0.15207014 16.        ]
 [ 0.15799767 17.        ]
 [ 0.17833862 18.        ]
 [ 0.20175219 20.        ]
 [ 0.20946908 21.        ]
 [ 0.25134116 23.        ]
 [ 0.25278748 24.        ]
 [ 0.26298355 33.        ]
 [ 0.27130602 34.        ]]",[ 3.  7.  9. 10. 11.],0,0,0.0
178,185,10.0,"[[ 0.10516131  7.        ]
 [ 0.10904089  9.        ]
 [ 0.14016771 10.        ]
 [ 0.1403707  11.        ]
 [ 0.14250562 12.        ]
 [ 0.14828448 13.        ]
 [ 0.14888108 14.        ]
 [ 0.15104688 16.        ]
 [ 0.15784717 17.        ]
 [ 0.17218981 18.        ]
 [ 0.17391386 19.        ]
 [ 0.17947555 20.        ]
 [ 0.18574719 21.        ]
 [ 0.18724613 23.        ]
 [ 0.19128032 24.        ]
 [ 0.20121494 28.        ]
 [ 0.20970327 33.        ]
 [ 0.23863612 34.        ]]",[ 7.  9. 10. 11. 12.],1,1,0.3333333333333333
179,186,10.0,"[[ 0.11707485  8.        ]
 [ 0.1321823  10.        ]
 [ 0.13701612 17.        ]
 [ 0.15895319 19.        ]
 [ 0.16287901 23.        ]
 [ 0.16887689 24.        ]
 [ 0.18262738 34.        ]]",[ 8. 10. 17. 19. 23.],1,1,0.5
180,187,10.0,"[[ 0.11666942  7.        ]
 [ 0.13322556 19.        ]
 [ 0.19745533 23.        ]
 [ 0.205528   24.        ]]",[ 7. 19. 23. 24.],0,0,0.0
181,188,0.0,"[[ 0.12597013  1.        ]
 [ 0.1348387   5.        ]
 [ 0.14474851  7.        ]
 [ 0.15072489  9.        ]
 [ 0.15730453 10.        ]
 [ 0.15961444 11.        ]
 [ 0.15992683 13.        ]
 [ 0.1621939  14.        ]
 [ 0.16547069 16.        ]
 [ 0.1697975  17.        ]
 [ 0.1703513  18.        ]
 [ 0.17040435 19.        ]
 [ 0.17337301 20.        ]
 [ 0.18060255 21.        ]
 [ 0.1808259  23.        ]
 [ 0.19089897 24.        ]
 [ 0.22992575 33.        ]
 [ 0.23756051 34.        ]]",[ 1.  5.  7.  9. 10.],0,0,0.0
182,189,0.0,"[[ 0.11296475  9.        ]
 [ 0.11437156 10.        ]
 [ 0.11713815 13.        ]
 [ 0.11806486 16.        ]
 [ 0.12975264 17.        ]
 [ 0.13362718 19.        ]
 [ 0.17249963 20.        ]
 [ 0.19935997 23.        ]
 [ 0.23453647 24.        ]]",[ 9. 10. 13. 16. 17.],0,0,0.0
183,190,0.0,"[[ 0.102624    7.        ]
 [ 0.10641366  9.        ]
 [ 0.11633015 10.        ]
 [ 0.11683106 11.        ]
 [ 0.11737067 12.        ]
 [ 0.12918675 13.        ]
 [ 0.13029658 14.        ]
 [ 0.13599777 16.        ]
 [ 0.13780962 17.        ]
 [ 0.14106661 18.        ]
 [ 0.15170264 19.        ]
 [ 0.16591306 20.        ]
 [ 0.19623641 23.        ]
 [ 0.22154307 24.        ]
 [ 0.26451433 33.        ]]",[ 7.  9. 10. 11. 12.],0,0,0.0
184,191,0.0,"[[ 0.09603649  7.        ]
 [ 0.10957736  8.        ]
 [ 0.12567338  9.        ]
 [ 0.14308155 11.        ]
 [ 0.14564552 16.        ]
 [ 0.17592466 17.        ]
 [ 0.17862768 18.        ]
 [ 0.18393071 19.        ]
 [ 0.23245454 20.        ]
 [ 0.24108222 23.        ]]",[ 7.  8.  9. 11. 16.],0,0,0.0
185,192,0.0,"[[ 0.12031138  3.        ]
 [ 0.12483394  7.        ]
 [ 0.12836641 10.        ]
 [ 0.13089701 12.        ]
 [ 0.1375438  16.        ]
 [ 0.1511824  17.        ]
 [ 0.1521823  19.        ]
 [ 0.18431418 23.        ]
 [ 0.20895649 33.        ]]",[ 3.  7. 10. 12. 16.],0,0,0.0
186,193,10.0,"[[ 0.10835338  7.        ]
 [ 0.12028253 11.        ]
 [ 0.15744352 16.        ]
 [ 0.17083961 17.        ]
 [ 0.17186379 23.        ]
 [ 0.17409968 24.        ]
 [ 0.29979497 33.        ]]",[ 7. 11. 16. 17. 23.],0,0,0.0
187,194,10.0,"[[ 0.16027063  9.        ]
 [ 0.18447185 15.        ]
 [ 0.22564272 17.        ]
 [ 0.23132771 19.        ]
 [ 0.23883557 23.        ]
 [ 0.24819189 24.        ]
 [ 0.26097476 33.        ]]",[ 9. 15. 17. 19. 23.],0,0,0.0
188,195,10.0,"[[ 0.09323245  7.        ]
 [ 0.10096401  9.        ]
 [ 0.11691943 13.        ]
 [ 0.11866215 14.        ]
 [ 0.12773755 16.        ]
 [ 0.14240855 18.        ]
 [ 0.15002453 19.        ]
 [ 0.16490036 23.        ]
 [ 0.24950528 24.        ]
 [ 0.27372265 26.        ]]",[ 7.  9. 13. 14. 16.],0,0,0.0
189,196,10.0,"[[ 0.14565599 12.        ]
 [ 0.14613551 16.        ]
 [ 0.1743021  17.        ]
 [ 0.17544296 20.        ]
 [ 0.1967696  23.        ]
 [ 0.21786189 34.        ]]",[12. 16. 17. 20. 23.],0,0,0.0
190,197,10.0,"[[ 0.1090599   7.        ]
 [ 0.11302969  8.        ]
 [ 0.11454082  9.        ]
 [ 0.1222353  10.        ]
 [ 0.12985    11.        ]
 [ 0.13439037 13.        ]
 [ 0.13681243 15.        ]
 [ 0.14795738 16.        ]
 [ 0.14983782 17.        ]
 [ 0.15529215 18.        ]
 [ 0.16647894 19.        ]
 [ 0.16850305 20.        ]
 [ 0.16872664 21.        ]
 [ 0.18816972 23.        ]
 [ 0.19877002 24.        ]
 [ 0.24688995 33.        ]]",[ 7.  8.  9. 10. 11.],1,1,0.25
191,198,0.0,"[[ 0.11968577  9.        ]
 [ 0.16341817 10.        ]
 [ 0.16591433 19.        ]
 [ 0.21467298 23.        ]
 [ 0.24438396 24.        ]
 [ 0.26635307 33.        ]]",[ 9. 10. 19. 23. 24.],0,0,0.0
192,199,10.0,"[[ 0.1324231   7.        ]
 [ 0.13523805  9.        ]
 [ 0.13738519 10.        ]
 [ 0.13996363 11.        ]
 [ 0.14165276 12.        ]
 [ 0.14236017 13.        ]
 [ 0.14400244 16.        ]
 [ 0.15573925 17.        ]
 [ 0.15575396 18.        ]
 [ 0.15589615 19.        ]
 [ 0.1632081  20.        ]
 [ 0.16649222 21.        ]
 [ 0.18902469 23.        ]
 [ 0.21143824 24.        ]
 [ 0.23071363 33.        ]]",[ 7.  9. 10. 11. 12.],1,1,0.3333333333333333
