,record,original,predict,top5,inTop5,correct,mmr
135,142,10.0,"[[ 1.43293977  5.        ]
 [ 1.53802133  7.        ]
 [ 2.23519206  8.        ]
 [ 2.60980296  9.        ]
 [ 3.6033709  18.        ]
 [ 3.90898371 19.        ]
 [ 5.15861678 23.        ]
 [ 5.16093707 24.        ]]",[ 5.  7.  8.  9. 18.],0,0,0.0
136,143,0.0,"[[ 1.7489894   5.        ]
 [ 1.84022932  8.        ]
 [ 1.87282068  9.        ]
 [ 1.88242543 11.        ]
 [ 1.95272756 18.        ]
 [ 2.19843626 19.        ]
 [ 2.65119545 21.        ]
 [ 3.00634758 23.        ]
 [ 3.11992002 24.        ]]",[ 5.  8.  9. 11. 18.],0,0,0.0
137,144,10.0,"[[ 1.22132897  5.        ]
 [ 1.32354498  7.        ]
 [ 1.37519383  9.        ]
 [ 1.40159541 11.        ]
 [ 1.7123338  16.        ]
 [ 1.79967833 18.        ]
 [ 2.16540551 19.        ]
 [ 2.70702934 23.        ]
 [ 2.71749798 24.        ]]",[ 5.  7.  9. 11. 16.],0,0,0.0
138,145,0.0,"[[ 0.77351105  5.        ]
 [ 0.87700003  7.        ]
 [ 1.3167738   8.        ]
 [ 1.43113971 19.        ]
 [ 1.45222604 21.        ]
 [ 1.54629258 23.        ]
 [ 2.00459576 24.        ]]",[ 5.  7.  8. 19. 21.],0,1,0.0
139,146,0.0,"[[ 1.46336007  5.        ]
 [ 1.60615742  7.        ]
 [ 1.65426505  9.        ]
 [ 1.87200346 10.        ]
 [ 1.95396554 12.        ]
 [ 1.9560411  17.        ]
 [ 2.44296932 18.        ]
 [ 3.15832849 19.        ]
 [ 3.73440266 23.        ]
 [ 6.90481349 24.        ]]",[ 5.  7.  9. 10. 12.],0,0,0.0
140,147,0.0,"[[ 1.15915076  7.        ]
 [ 1.34528315  8.        ]
 [ 1.40628771  9.        ]
 [ 1.50041326 11.        ]
 [ 1.5010941  17.        ]
 [ 1.50596833 18.        ]
 [ 1.68722866 19.        ]
 [ 1.74722644 20.        ]
 [ 1.7781874  21.        ]
 [ 1.78891184 23.        ]
 [ 1.85622859 24.        ]]",[ 7.  8.  9. 11. 17.],0,0,0.0
141,148,10.0,"[[ 1.44684052  5.        ]
 [ 1.51487923  7.        ]
 [ 1.55896807 10.        ]
 [ 1.67618775 18.        ]
 [ 2.06214752 20.        ]
 [ 2.22999036 23.        ]
 [ 2.2562294  24.        ]]",[ 5.  7. 10. 18. 20.],1,1,0.3333333333333333
142,149,0.0,"[[ 1.73320889  5.        ]
 [ 1.90824103  7.        ]
 [ 1.95017276  8.        ]
 [ 1.99201977  9.        ]
 [ 2.00495148 10.        ]
 [ 2.13343644 11.        ]
 [ 2.20294571 17.        ]
 [ 2.37465191 18.        ]
 [ 2.39356542 20.        ]
 [ 2.44365114 21.        ]
 [ 2.73846983 23.        ]
 [ 2.81292844 24.        ]
 [ 3.0056479  33.        ]
 [ 5.4712982  34.        ]]",[ 5.  7.  8.  9. 10.],0,0,0.0
143,150,0.0,"[[ 1.13758917  7.        ]
 [ 1.6399688   8.        ]
 [ 1.66199618  9.        ]
 [ 1.96530589 10.        ]
 [ 2.1665595  11.        ]
 [ 2.33564503 18.        ]
 [ 2.34924436 19.        ]
 [ 2.82040486 21.        ]
 [ 3.06516564 23.        ]
 [ 5.15648316 24.        ]
 [ 5.38733649 34.        ]]",[ 7.  8.  9. 10. 11.],0,0,0.0
144,151,0.0,"[[ 1.29998276  7.        ]
 [ 1.51095223  8.        ]
 [ 1.60233796  9.        ]
 [ 1.7436235  10.        ]
 [ 1.80004036 12.        ]
 [ 1.97270352 18.        ]
 [ 1.99173592 19.        ]
 [ 2.14074692 20.        ]
 [ 2.7933526  21.        ]
 [ 3.31056976 23.        ]
 [ 9.25430012 24.        ]]",[ 7.  8.  9. 10. 12.],0,0,0.0
145,152,0.0,"[[ 1.20238006  8.        ]
 [ 1.37857936  9.        ]
 [ 1.62755916 10.        ]
 [ 1.71593642 12.        ]
 [ 2.00021487 16.        ]
 [ 2.0178489  17.        ]
 [ 2.57055333 18.        ]
 [ 2.72310634 19.        ]
 [ 2.74576963 20.        ]
 [ 3.77287678 23.        ]
 [ 6.92956638 24.        ]]",[ 8.  9. 10. 12. 16.],0,0,0.0
146,153,0.0,"[[ 1.0889709   3.        ]
 [ 1.75815582  7.        ]
 [ 1.76153576  9.        ]
 [ 1.84335291 10.        ]
 [ 2.03103113 11.        ]
 [ 2.12930558 20.        ]
 [ 4.59735243 23.        ]]",[ 3.  7.  9. 10. 11.],0,0,0.0
147,154,0.0,"[[ 1.32483745  3.        ]
 [ 1.4575876   5.        ]
 [ 1.62897861  7.        ]
 [ 1.72262275  8.        ]
 [ 1.78506637  9.        ]
 [ 1.84860563 10.        ]
 [ 2.37384535 11.        ]
 [ 2.58619022 12.        ]
 [ 2.86649895 18.        ]
 [ 3.04549408 23.        ]
 [ 8.4379466  24.        ]]",[3. 5. 7. 8. 9.],0,1,0.0
148,155,0.0,"[[ 1.65256453  1.        ]
 [ 1.67739737  5.        ]
 [ 1.68437409  7.        ]
 [ 1.73693978  8.        ]
 [ 1.74629174  9.        ]
 [ 1.77831922 10.        ]
 [ 1.81665039 16.        ]
 [ 1.90165152 18.        ]
 [ 2.17177632 19.        ]
 [ 2.22184876 20.        ]
 [ 2.64070153 21.        ]
 [ 2.70066454 23.        ]
 [ 3.59558868 24.        ]]",[1. 5. 7. 8. 9.],0,1,0.0
149,157,10.0,"[[ 1.14385104  5.        ]
 [ 1.17803055  7.        ]
 [ 1.40705526  9.        ]
 [ 1.8152386  11.        ]
 [ 1.92600858 17.        ]
 [ 1.99227047 19.        ]
 [ 2.27398109 20.        ]
 [ 4.3823247  21.        ]
 [ 9.04841963 24.        ]]",[ 5.  7.  9. 11. 17.],0,0,0.0
150,158,0.0,"[[ 1.63242513  5.        ]
 [ 1.75244142  7.        ]
 [ 1.81314111  8.        ]
 [ 1.84973121  9.        ]
 [ 1.86156193 10.        ]
 [ 1.98936031 11.        ]
 [ 2.02800226 12.        ]
 [ 2.03989911 16.        ]
 [ 2.10051382 18.        ]
 [ 2.18653035 19.        ]
 [ 2.20802522 20.        ]
 [ 2.22367748 21.        ]
 [ 2.27632343 23.        ]
 [ 2.47818293 24.        ]
 [ 2.56773971 26.        ]
 [ 3.11090769 27.        ]
 [ 3.35697904 28.        ]
 [ 7.59846617 34.        ]]",[ 5.  7.  8.  9. 10.],0,0,0.0
151,160,0.0,"[[ 0.80400039  5.        ]
 [ 1.1228416   7.        ]
 [ 1.58125746  8.        ]
 [ 1.61936998 10.        ]
 [ 1.82652752 12.        ]
 [ 1.89909193 16.        ]
 [ 2.03166902 18.        ]
 [ 2.07638717 19.        ]
 [ 2.15749234 21.        ]
 [ 2.16969881 23.        ]
 [ 2.29325667 24.        ]]",[ 5.  7.  8. 10. 12.],0,0,0.0
152,161,10.0,"[[ 1.3666904   5.        ]
 [ 1.88190981  8.        ]
 [ 1.91265702 10.        ]
 [ 2.01741076 11.        ]
 [ 2.04576898 18.        ]
 [ 2.20747026 19.        ]
 [ 2.47378061 20.        ]
 [ 2.60957575 23.        ]
 [ 2.76457906 24.        ]]",[ 5.  8. 10. 11. 18.],1,1,0.3333333333333333
153,162,10.0,"[[ 0.9967497   7.        ]
 [ 1.1836493   8.        ]
 [ 1.31263718  9.        ]
 [ 1.35805435 10.        ]
 [ 1.38407385 11.        ]
 [ 1.4754837  13.        ]
 [ 1.48457575 18.        ]
 [ 1.67296863 19.        ]
 [ 2.10618997 20.        ]
 [ 2.45025114 21.        ]
 [ 3.42785263 23.        ]
 [ 7.87718583 24.        ]]",[ 7.  8.  9. 10. 11.],1,1,0.25
154,163,0.0,"[[ 1.53608485  5.        ]
 [ 1.58462618  7.        ]
 [ 1.59029542  8.        ]
 [ 1.59128028  9.        ]
 [ 1.60267995 10.        ]
 [ 1.60464809 11.        ]
 [ 1.63397898 12.        ]
 [ 1.74903111 16.        ]
 [ 1.75452518 17.        ]
 [ 1.75849624 18.        ]
 [ 1.80345812 19.        ]
 [ 1.89297267 21.        ]
 [ 2.05289698 23.        ]
 [ 4.27114677 24.        ]
 [ 8.63455558 33.        ]]",[ 5.  7.  8.  9. 10.],0,0,0.0
155,164,10.0,"[[ 1.53415203  5.        ]
 [ 1.57182312  7.        ]
 [ 1.67820144  9.        ]
 [ 1.75806594 10.        ]
 [ 1.87052631 11.        ]
 [ 1.93213844 18.        ]
 [ 2.3155036  19.        ]
 [ 2.51500225 20.        ]
 [ 3.74024153 21.        ]
 [ 4.35515833 23.        ]
 [ 4.52350616 24.        ]]",[ 5.  7.  9. 10. 11.],1,1,0.25
156,165,10.0,"[[ 1.14229512  8.        ]
 [ 1.80238414  9.        ]
 [ 1.9265422  10.        ]
 [ 2.14654779 18.        ]
 [ 2.39435434 19.        ]
 [ 2.80431608 20.        ]
 [ 3.43649805 21.        ]
 [ 4.1558876  23.        ]
 [ 5.12794244 24.        ]]",[ 8.  9. 10. 18. 19.],1,1,0.3333333333333333
157,166,0.0,"[[ 1.48818213  5.        ]
 [ 1.50864625  7.        ]
 [ 1.66890883  8.        ]
 [ 1.77032086  9.        ]
 [ 1.77847826 10.        ]
 [ 1.79186841 11.        ]
 [ 1.82034515 12.        ]
 [ 1.84294544 13.        ]
 [ 1.88728593 15.        ]
 [ 1.9532741  16.        ]
 [ 1.97471743 17.        ]
 [ 2.28194571 18.        ]
 [ 2.38982972 19.        ]
 [ 2.58124113 20.        ]
 [ 3.00567689 21.        ]
 [ 3.20811974 23.        ]
 [ 4.35739548 24.        ]
 [ 5.60091078 34.        ]]",[ 5.  7.  8.  9. 10.],0,0,0.0
158,167,0.0,"[[ 1.08805568  5.        ]
 [ 1.35617731  7.        ]
 [ 1.39591963  8.        ]
 [ 1.50195765  9.        ]
 [ 1.83258042 10.        ]
 [ 1.86520354 11.        ]
 [ 1.87065434 12.        ]
 [ 1.96297903 17.        ]
 [ 2.00740142 18.        ]
 [ 2.40069341 19.        ]
 [ 2.40154409 20.        ]
 [ 2.56120738 21.        ]
 [ 2.7476154  23.        ]
 [ 2.92049577 24.        ]
 [ 5.66384518 34.        ]]",[ 5.  7.  8.  9. 10.],0,0,0.0
159,169,0.0,"[[ 1.20461424  3.        ]
 [ 1.31480198  5.        ]
 [ 1.32428543  7.        ]
 [ 1.33130407  8.        ]
 [ 1.46415873  9.        ]
 [ 1.48688841 10.        ]
 [ 1.59199476 11.        ]
 [ 1.66626656 12.        ]
 [ 1.69695653 15.        ]
 [ 1.69869912 16.        ]
 [ 1.70142372 17.        ]
 [ 1.70710717 18.        ]
 [ 1.71174872 19.        ]
 [ 1.72630796 20.        ]
 [ 1.75112812 21.        ]
 [ 1.8118062  23.        ]
 [ 1.96038008 24.        ]
 [ 3.49096823 33.        ]]",[3. 5. 7. 8. 9.],0,1,0.0
160,170,0.0,"[[ 1.20683968  5.        ]
 [ 1.29238562  7.        ]
 [ 1.43178096  8.        ]
 [ 1.45898938  9.        ]
 [ 1.47031105 10.        ]
 [ 1.48788786 12.        ]
 [ 1.49499059 16.        ]
 [ 1.59757525 17.        ]
 [ 1.62278665 18.        ]
 [ 1.63392629 19.        ]
 [ 1.77186782 20.        ]
 [ 1.79050658 21.        ]
 [ 2.46084603 23.        ]
 [ 7.2748642  24.        ]]",[ 5.  7.  8.  9. 10.],0,0,0.0
161,171,10.0,"[[ 1.03229988  3.        ]
 [ 1.80558348  5.        ]
 [ 1.83306975  7.        ]
 [ 1.85130656  8.        ]
 [ 1.89063913  9.        ]
 [ 2.17651272 10.        ]
 [ 2.20104671 17.        ]
 [ 2.21845722 18.        ]
 [ 2.5654757  21.        ]
 [ 3.44805384 23.        ]
 [ 6.19101902 24.        ]]",[3. 5. 7. 8. 9.],0,0,0.0
162,172,0.0,"[[ 1.2423588   3.        ]
 [ 1.26044485  7.        ]
 [ 1.32859842  8.        ]
 [ 1.54542762  9.        ]
 [ 1.59042442 10.        ]
 [ 1.66927922 13.        ]
 [ 1.67858833 17.        ]
 [ 1.81534779 19.        ]
 [ 2.76904869 21.        ]
 [ 2.95090699 23.        ]
 [ 5.17043686 24.        ]
 [ 5.53262615 34.        ]]",[ 3.  7.  8.  9. 10.],0,0,0.0
163,173,0.0,"[[ 1.56932652  5.        ]
 [ 1.60341055  7.        ]
 [ 1.62031074  8.        ]
 [ 1.6321166   9.        ]
 [ 1.8026882  10.        ]
 [ 1.82372256 11.        ]
 [ 1.93550444 18.        ]
 [ 2.37011939 19.        ]
 [ 2.90302896 23.        ]
 [ 3.39278669 24.        ]
 [ 7.53749792 34.        ]]",[ 5.  7.  8.  9. 10.],0,0,0.0
164,174,0.0,"[[ 1.41182298  5.        ]
 [ 1.43029785  7.        ]
 [ 1.47010299  8.        ]
 [ 1.47445359  9.        ]
 [ 1.59733515 10.        ]
 [ 1.63166374 11.        ]
 [ 1.68664432 17.        ]
 [ 1.75579273 18.        ]
 [ 2.38038123 19.        ]
 [ 2.58285225 21.        ]
 [ 2.58300447 23.        ]
 [ 3.34802849 24.        ]]",[ 5.  7.  8.  9. 10.],0,0,0.0
165,175,0.0,"[[ 1.65912461 10.        ]
 [ 1.6995039  18.        ]
 [ 1.7285068  19.        ]
 [ 1.77433825 21.        ]
 [ 1.82809877 23.        ]]",[10. 18. 19. 21. 23.],0,0,0.0
166,176,0.0,"[[ 1.49311699  5.        ]
 [ 1.57088024  7.        ]
 [ 1.68140669  8.        ]
 [ 1.68467677  9.        ]
 [ 1.805554   10.        ]
 [ 1.9085622  11.        ]
 [ 1.98919226 12.        ]
 [ 2.05083466 16.        ]
 [ 2.11283305 17.        ]
 [ 2.31554864 18.        ]
 [ 2.37531397 19.        ]
 [ 2.98613663 20.        ]
 [ 3.01410658 21.        ]
 [ 3.02113266 23.        ]
 [ 3.82603598 24.        ]]",[ 5.  7.  8.  9. 10.],0,0,0.0
167,177,0.0,"[[ 0.9593064   3.        ]
 [ 1.31799187  5.        ]
 [ 1.33494167  7.        ]
 [ 1.35487628  8.        ]
 [ 1.40867949  9.        ]
 [ 1.45487396 10.        ]
 [ 1.48226483 11.        ]
 [ 1.55159932 13.        ]
 [ 1.77416635 16.        ]
 [ 1.77646674 17.        ]
 [ 1.78512079 18.        ]
 [ 1.84816481 19.        ]
 [ 2.38767561 20.        ]
 [ 2.40918833 21.        ]
 [ 4.87331053 23.        ]
 [ 5.10935168 24.        ]
 [ 5.80220035 34.        ]]",[3. 5. 7. 8. 9.],0,1,0.0
168,178,10.0,"[[ 1.40948474  3.        ]
 [ 1.44022197  5.        ]
 [ 1.54386938  7.        ]
 [ 1.57979572  9.        ]
 [ 1.68144956 10.        ]
 [ 1.82114255 11.        ]
 [ 1.90179181 13.        ]
 [ 2.18662899 18.        ]
 [ 2.80475426 19.        ]
 [ 2.8892436  20.        ]
 [ 3.50168839 21.        ]
 [ 3.96108234 23.        ]]",[ 3.  5.  7.  9. 10.],1,1,0.2
169,179,10.0,"[[ 1.58278322  9.        ]
 [ 1.7858212  12.        ]
 [ 1.7901662  15.        ]
 [ 2.03399897 16.        ]
 [ 2.31429338 18.        ]
 [ 2.33355665 21.        ]
 [ 2.38798046 23.        ]
 [ 3.88172857 24.        ]]",[ 9. 12. 15. 16. 18.],0,0,0.0
170,180,0.0,"[[ 1.14749314  7.        ]
 [ 1.33483613  8.        ]
 [ 1.45143437  9.        ]
 [ 1.47258568 10.        ]
 [ 1.47925961 11.        ]
 [ 1.52786326 13.        ]
 [ 1.64922059 18.        ]
 [ 1.65956724 19.        ]
 [ 1.86921465 20.        ]
 [ 2.0097537  23.        ]]",[ 7.  8.  9. 10. 11.],0,0,0.0
171,181,0.0,"[[ 1.07807755  8.        ]
 [ 1.55162525 10.        ]
 [ 1.60463719 13.        ]
 [ 2.88054576 21.        ]]",[ 8. 10. 13. 21.],0,0,0.0
172,182,0.0,"[[ 1.7142802   5.        ]
 [ 1.72939722  7.        ]
 [ 1.8051312   8.        ]
 [ 2.01490092  9.        ]
 [ 2.03252159 10.        ]
 [ 2.05506873 11.        ]
 [ 2.06017566 12.        ]
 [ 2.17926986 16.        ]
 [ 2.24530627 18.        ]
 [ 2.29345471 19.        ]
 [ 2.54655218 20.        ]
 [ 3.27906632 21.        ]
 [ 3.76788955 23.        ]
 [ 6.20823635 24.        ]
 [ 6.31693554 34.        ]]",[ 5.  7.  8.  9. 10.],0,0,0.0
173,183,10.0,"[[ 1.28667398  5.        ]
 [ 1.40702248  7.        ]
 [ 1.50666916  9.        ]
 [ 1.52627021 10.        ]
 [ 1.5328939  11.        ]
 [ 1.60618107 16.        ]
 [ 1.66667056 18.        ]
 [ 1.68387276 19.        ]
 [ 1.69009483 20.        ]
 [ 1.69427919 21.        ]
 [ 5.03966346 23.        ]
 [ 5.20061159 24.        ]]",[ 5.  7.  9. 10. 11.],1,1,0.25
174,184,10.0,"[[ 1.37431741  8.        ]
 [ 1.37741494  9.        ]
 [ 1.3899219  10.        ]
 [ 1.44091002 13.        ]
 [ 1.45013849 19.        ]
 [ 1.87344503 20.        ]
 [ 2.2992276  21.        ]
 [ 2.39899897 23.        ]
 [ 6.78473127 24.        ]]",[ 8.  9. 10. 13. 19.],1,1,0.3333333333333333
175,185,10.0,"[[ 0.90887201  5.        ]
 [ 1.2963568   7.        ]
 [ 1.4143515   8.        ]
 [ 1.43467927  9.        ]
 [ 1.45802861 10.        ]
 [ 1.5344007  11.        ]
 [ 1.59519064 12.        ]
 [ 1.63154513 16.        ]
 [ 1.68444514 17.        ]
 [ 1.78222692 18.        ]
 [ 1.79291773 19.        ]
 [ 1.83067786 20.        ]
 [ 2.21391201 21.        ]
 [ 2.27945495 23.        ]
 [ 2.96148014 24.        ]]",[ 5.  7.  8.  9. 10.],1,1,0.2
176,186,10.0,"[[ 0.94204491  5.        ]
 [ 1.40875856  7.        ]
 [ 1.56576306  8.        ]
 [ 1.73735827  9.        ]
 [ 1.75435447 10.        ]
 [ 1.79556855 11.        ]
 [ 1.84856704 12.        ]
 [ 1.90130892 13.        ]
 [ 2.03409886 16.        ]
 [ 2.04908358 17.        ]
 [ 2.07373071 18.        ]
 [ 2.21345723 19.        ]
 [ 2.48683071 20.        ]
 [ 2.58220925 21.        ]
 [ 2.62727892 23.        ]
 [ 4.47784914 24.        ]
 [ 5.55520344 34.        ]]",[ 5.  7.  8.  9. 10.],1,1,0.2
177,187,10.0,"[[ 0.95589516  8.        ]
 [ 1.22095529  9.        ]
 [ 1.48192888 10.        ]
 [ 1.53547621 13.        ]
 [ 1.65746331 18.        ]
 [ 2.11755017 19.        ]
 [ 2.57229275 20.        ]
 [ 3.0820752  23.        ]
 [ 3.62054932 24.        ]
 [ 4.24975485 34.        ]]",[ 8.  9. 10. 13. 18.],1,1,0.3333333333333333
178,188,0.0,"[[ 1.49478793  1.        ]
 [ 1.50583959  5.        ]
 [ 1.85678649  7.        ]
 [ 1.95638549  9.        ]
 [ 2.03008728 10.        ]
 [ 2.05436118 11.        ]
 [ 2.10371385 12.        ]
 [ 2.26509178 16.        ]
 [ 2.31128645 17.        ]
 [ 2.5730896  18.        ]
 [ 2.58961225 19.        ]
 [ 2.84413266 20.        ]
 [ 3.21715093 21.        ]
 [ 3.71059227 23.        ]
 [ 5.3211894  24.        ]]",[ 1.  5.  7.  9. 10.],0,0,0.0
179,189,0.0,"[[ 1.32235575  5.        ]
 [ 1.38022751  7.        ]
 [ 1.4334265   8.        ]
 [ 1.43568373  9.        ]
 [ 1.47000539 10.        ]
 [ 1.60632062 13.        ]
 [ 1.61607909 16.        ]
 [ 1.89314382 18.        ]
 [ 2.05001283 20.        ]
 [ 2.69605613 23.        ]]",[ 5.  7.  8.  9. 10.],0,0,0.0
180,190,0.0,"[[ 1.42224598  7.        ]
 [ 1.49136663  8.        ]
 [ 1.66355038  9.        ]
 [ 1.67862833 11.        ]
 [ 1.76332684 13.        ]
 [ 1.8459661  16.        ]
 [ 1.91619468 18.        ]
 [ 1.92052941 19.        ]
 [ 2.65891075 20.        ]
 [ 2.7235697  21.        ]
 [ 4.36059666 23.        ]
 [ 7.96142795 24.        ]]",[ 7.  8.  9. 11. 13.],0,0,0.0
181,191,0.0,"[[ 1.11105895  5.        ]
 [ 1.31225938  9.        ]
 [ 1.34175104 10.        ]
 [ 1.51667684 17.        ]
 [ 1.6569016  18.        ]
 [ 1.82547808 20.        ]
 [ 1.91592628 21.        ]
 [ 1.98751569 23.        ]
 [ 2.11829054 24.        ]]",[ 5.  9. 10. 17. 18.],0,0,0.0
182,192,0.0,"[[ 1.34361382  5.        ]
 [ 1.46899655  7.        ]
 [ 1.56456741  8.        ]
 [ 1.68828195  9.        ]
 [ 1.69782967 10.        ]
 [ 1.70598467 11.        ]
 [ 1.85868478 16.        ]
 [ 1.91031158 17.        ]
 [ 1.9268346  18.        ]
 [ 1.98836854 19.        ]
 [ 2.07693434 20.        ]
 [ 2.09253097 21.        ]
 [ 2.67854881 23.        ]
 [ 2.69358362 24.        ]
 [ 6.03963467 28.        ]]",[ 5.  7.  8.  9. 10.],0,0,0.0
183,193,0.0,"[[ 1.28409493  5.        ]
 [ 1.43694236  7.        ]
 [ 1.85458195  9.        ]
 [ 2.71846187 10.        ]
 [ 3.12922739 11.        ]
 [ 3.22205269 16.        ]
 [ 3.30235517 18.        ]
 [ 3.65444446 19.        ]
 [ 3.78783551 20.        ]
 [ 3.79620093 23.        ]
 [ 6.08262014 24.        ]
 [ 7.22524504 34.        ]]",[ 5.  7.  9. 10. 11.],0,0,0.0
184,194,0.0,"[[ 1.35931569  7.        ]
 [ 1.38136649  9.        ]
 [ 1.39333967 19.        ]
 [ 1.44775319 20.        ]
 [ 1.48748398 21.        ]
 [ 1.55569816 23.        ]
 [ 1.73275912 24.        ]]",[ 7.  9. 19. 20. 21.],0,1,0.0
185,195,10.0,"[[ 1.66407847  9.        ]
 [ 1.8371383  18.        ]
 [ 2.64396715 23.        ]
 [ 8.52197361 24.        ]]",[ 9. 18. 23. 24.],0,0,0.0
186,196,10.0,"[[ 0.94542861  8.        ]
 [ 1.2955085   9.        ]
 [ 1.5600276  10.        ]
 [ 2.20300555 13.        ]
 [ 2.54966545 18.        ]
 [ 2.59713912 19.        ]
 [ 7.96299712 23.        ]
 [ 8.17477036 24.        ]]",[ 8.  9. 10. 13. 18.],1,1,0.3333333333333333
187,197,10.0,"[[ 1.19229722  5.        ]
 [ 1.26355863  7.        ]
 [ 1.87770879  8.        ]
 [ 2.19212508  9.        ]
 [ 2.47038576 10.        ]
 [ 2.73361135 18.        ]
 [ 2.98582125 19.        ]
 [ 4.22577083 21.        ]
 [ 6.35933219 23.        ]
 [ 7.02871227 24.        ]]",[ 5.  7.  8.  9. 10.],1,1,0.2
188,198,10.0,"[[ 1.72751927  7.        ]
 [ 1.73673415  9.        ]
 [ 1.74208593 10.        ]
 [ 1.85155153 12.        ]
 [ 2.021631   15.        ]
 [ 2.22428143 18.        ]
 [ 3.65975428 19.        ]
 [ 4.22248864 21.        ]
 [ 8.96044803 23.        ]]",[ 7.  9. 10. 12. 15.],1,1,0.3333333333333333
189,199,10.0,"[[ 1.1567052   7.        ]
 [ 1.58201557  8.        ]
 [ 1.66734982  9.        ]
 [ 1.73719049 16.        ]
 [ 1.91099188 17.        ]
 [ 2.17229895 18.        ]
 [ 2.81273472 21.        ]
 [ 3.6717248  23.        ]
 [ 7.75582981 24.        ]]",[ 7.  8.  9. 16. 17.],0,0,0.0
