,record,original,predict,top5,inTop5,correct,mmr
144,151,0.0,"[[ 7.38277054  7.        ]
 [ 7.65710497  9.        ]
 [ 7.66036844 10.        ]
 [ 7.67314196 16.        ]
 [ 8.39780746 17.        ]
 [ 8.48178887 18.        ]
 [ 8.77902508 19.        ]
 [ 9.12095227 21.        ]
 [11.39734553 23.        ]
 [19.45312309 24.        ]]",[ 7.  9. 10. 16. 17.],0,0,0.0
145,152,0.0,"[[ 7.07377449  5.        ]
 [ 7.64413404  7.        ]
 [ 9.80525162 16.        ]
 [ 9.85622609 17.        ]
 [10.15395431 18.        ]
 [10.4379158  19.        ]
 [10.62166548 20.        ]
 [11.289277   21.        ]
 [12.51872253 23.        ]
 [13.02992058 24.        ]]",[ 5.  7. 16. 17. 18.],0,1,0.0
146,153,0.0,"[[ 7.25124741  3.        ]
 [ 7.76132441  9.        ]
 [ 7.81930923 16.        ]
 [ 7.82955678 17.        ]
 [ 8.25301075 19.        ]
 [ 8.64938399 23.        ]
 [11.25231266 24.        ]]",[ 3.  9. 16. 17. 19.],0,1,0.0
147,154,0.0,"[[ 5.43475485  9.        ]
 [ 5.68766022 10.        ]
 [ 5.8663784  16.        ]
 [ 6.35638046 18.        ]
 [ 6.95730019 19.        ]
 [ 9.56614282 20.        ]
 [10.18384647 23.        ]
 [14.01381335 24.        ]]",[ 9. 10. 16. 18. 19.],0,0,0.0
148,155,0.0,"[[ 6.96093953  5.        ]
 [ 6.97368145  7.        ]
 [ 7.08187199  9.        ]
 [ 7.62284724 10.        ]
 [ 7.68755083 17.        ]
 [ 7.82078277 18.        ]
 [ 7.88163601 19.        ]
 [ 8.15076241 23.        ]
 [ 8.30828223 24.        ]]",[ 5.  7.  9. 10. 17.],0,0,0.0
149,157,10.0,"[[ 4.5020752   8.        ]
 [ 6.8089323   9.        ]
 [ 7.46365118 16.        ]
 [ 7.82390499 17.        ]
 [ 8.13834572 19.        ]
 [ 8.90807152 20.        ]
 [10.48663864 24.        ]]",[ 8.  9. 16. 17. 19.],0,0,0.0
150,158,0.0,"[[ 5.78166485  3.        ]
 [ 6.84669793  5.        ]
 [ 7.43202001  7.        ]
 [ 7.51704569  9.        ]
 [ 8.63247681 10.        ]
 [ 8.88624889 11.        ]
 [ 9.10192011 13.        ]
 [ 9.50094821 16.        ]
 [11.26794167 17.        ]
 [11.88414939 18.        ]
 [12.73483363 19.        ]
 [12.99378843 20.        ]
 [13.0151628  21.        ]
 [15.50196695 23.        ]
 [16.23104986 24.        ]
 [17.2264328  34.        ]]",[ 3.  5.  7.  9. 10.],0,0,0.0
151,160,0.0,"[[ 4.06105028 10.        ]
 [ 4.86644268 16.        ]
 [ 7.18226698 17.        ]
 [ 8.25377878 19.        ]
 [ 8.30069775 20.        ]
 [ 8.55406094 21.        ]
 [ 8.65744662 23.        ]
 [ 9.09499741 24.        ]
 [ 9.48854733 34.        ]]",[10. 16. 17. 19. 20.],0,0,0.0
152,161,10.0,"[[ 7.19934829  5.        ]
 [ 7.64283419  9.        ]
 [ 7.8132112  10.        ]
 [ 7.9524045  16.        ]
 [ 8.22285223 18.        ]
 [ 9.44414028 19.        ]
 [10.62360573 23.        ]
 [12.60056114 24.        ]]",[ 5.  9. 10. 16. 18.],1,1,0.3333333333333333
153,162,10.0,"[[ 5.59062714  7.        ]
 [ 5.65608692  9.        ]
 [ 6.12006044 10.        ]
 [ 6.53028822 13.        ]
 [ 6.63961045 16.        ]
 [ 6.67582989 18.        ]
 [ 7.07369868 19.        ]
 [ 7.9739542  20.        ]
 [ 8.22235346 21.        ]
 [ 8.91179585 23.        ]
 [12.53626394 24.        ]
 [19.77948952 34.        ]]",[ 7.  9. 10. 13. 16.],1,1,0.3333333333333333
154,163,0.0,"[[ 6.9454494   5.        ]
 [ 6.99095887  7.        ]
 [ 7.52997674  9.        ]
 [ 7.54372077 10.        ]
 [ 7.80019029 11.        ]
 [ 8.08463159 12.        ]
 [ 8.39343258 15.        ]
 [ 8.59989815 16.        ]
 [ 9.04445457 17.        ]
 [ 9.16358662 18.        ]
 [ 9.34511882 19.        ]
 [ 9.53541422 20.        ]
 [10.13573562 21.        ]
 [10.47916667 23.        ]
 [12.813694   24.        ]
 [13.0738448  33.        ]
 [14.57428215 34.        ]]",[ 5.  7.  9. 10. 11.],0,0,0.0
155,164,10.0,"[[ 6.86152935  5.        ]
 [ 7.30788898  8.        ]
 [ 7.87375879  9.        ]
 [ 7.9877665  10.        ]
 [ 8.07736969 13.        ]
 [ 8.87062645 17.        ]
 [ 9.66825358 18.        ]
 [12.33401871 19.        ]
 [13.49297085 23.        ]]",[ 5.  8.  9. 10. 13.],1,1,0.25
156,165,10.0,"[[ 5.80459738  5.        ]
 [ 6.88632393  9.        ]
 [ 7.72004795 10.        ]
 [ 7.75934601 19.        ]
 [ 8.04644752 20.        ]
 [ 9.37823804 22.        ]
 [12.48018456 23.        ]
 [13.99853039 24.        ]]",[ 5.  9. 10. 19. 20.],1,1,0.3333333333333333
157,166,0.0,"[[ 6.12827385  5.        ]
 [ 6.38667977  7.        ]
 [ 7.36108692  8.        ]
 [ 7.62603095  9.        ]
 [ 7.65079212 10.        ]
 [ 7.727097   11.        ]
 [ 7.73785202 13.        ]
 [ 7.83816703 15.        ]
 [ 7.9410108  16.        ]
 [ 8.0489916  17.        ]
 [ 8.15976434 18.        ]
 [ 8.61673174 19.        ]
 [ 9.05945295 20.        ]
 [ 9.57549971 21.        ]
 [10.55298805 23.        ]
 [13.54096508 24.        ]
 [14.97564367 34.        ]]",[ 5.  7.  8.  9. 10.],0,0,0.0
158,167,0.0,"[[ 5.06188774  5.        ]
 [ 6.65403938  7.        ]
 [ 6.92715654  9.        ]
 [ 7.57213384 10.        ]
 [ 7.91590761 11.        ]
 [ 8.05114834 13.        ]
 [ 8.29110832 15.        ]
 [ 8.39419988 16.        ]
 [ 8.64402898 17.        ]
 [ 8.86129981 18.        ]
 [ 8.95626364 19.        ]
 [ 9.67287681 20.        ]
 [ 9.84235954 21.        ]
 [10.33972497 23.        ]
 [11.78470039 24.        ]
 [12.40868891 27.        ]
 [13.47198156 33.        ]
 [14.11983299 34.        ]]",[ 5.  7.  9. 10. 11.],0,0,0.0
159,169,0.0,"[[ 5.99121491  5.        ]
 [ 6.06782758  8.        ]
 [ 6.52659998 10.        ]
 [ 6.60418749 15.        ]
 [ 7.35290686 16.        ]
 [ 7.43610369 18.        ]
 [ 8.30784416 19.        ]
 [ 8.89197254 20.        ]
 [10.66114616 21.        ]
 [10.6708622  23.        ]
 [11.13444519 24.        ]
 [11.22282569 27.        ]]",[ 5.  8. 10. 15. 16.],0,0,0.0
160,170,0.0,"[[ 5.69625177 16.        ]
 [ 6.72777596 17.        ]
 [ 6.79492235 18.        ]
 [ 6.79563713 19.        ]
 [ 6.94470389 20.        ]
 [ 7.1276119  21.        ]
 [ 7.78936392 23.        ]
 [ 8.56093939 24.        ]]",[16. 17. 18. 19. 20.],0,1,0.0
161,171,10.0,"[[ 6.30872488  3.        ]
 [ 6.34724903  5.        ]
 [ 6.85902786  7.        ]
 [ 7.15776777  9.        ]
 [ 7.31758881 10.        ]
 [ 7.3586812  11.        ]
 [ 7.45766767 13.        ]
 [ 8.06703358 16.        ]
 [ 8.68663534 17.        ]
 [ 9.06648445 19.        ]
 [ 9.1805048  21.        ]
 [ 9.7088933  23.        ]
 [ 9.91742992 24.        ]
 [12.2279892  34.        ]]",[ 3.  5.  7.  9. 10.],1,1,0.2
162,172,0.0,"[[ 6.01129341  5.        ]
 [ 6.48376596  9.        ]
 [ 6.54366016 10.        ]
 [ 6.61580133 15.        ]
 [ 6.96609575 16.        ]
 [ 7.05145105 18.        ]
 [ 7.46173801 19.        ]
 [ 7.46824217 20.        ]
 [ 9.1298839  23.        ]
 [11.37753782 24.        ]]",[ 5.  9. 10. 15. 16.],0,0,0.0
163,173,0.0,"[[ 6.63094807  5.        ]
 [ 7.19052372  8.        ]
 [ 7.4455592   9.        ]
 [ 7.87297726 10.        ]
 [ 7.92062283 11.        ]
 [ 8.12355328 13.        ]
 [ 8.18111267 17.        ]
 [ 8.28244567 18.        ]
 [ 8.28755434 19.        ]
 [12.63298702 23.        ]
 [15.55426921 24.        ]
 [19.72431946 34.        ]]",[ 5.  8.  9. 10. 11.],0,0,0.0
164,174,0.0,"[[ 6.55546066  5.        ]
 [ 6.55959868  7.        ]
 [ 6.61294683  9.        ]
 [ 6.77701214 15.        ]
 [ 6.9586724  16.        ]
 [ 7.02377335 18.        ]
 [ 7.11580843 19.        ]
 [ 7.24912105 20.        ]
 [ 8.61914253 23.        ]
 [ 9.18077087 24.        ]
 [16.38623101 34.        ]]",[ 5.  7.  9. 15. 16.],0,1,0.0
165,175,0.0,"[[ 8.28120232 10.        ]
 [ 8.57469368 16.        ]
 [ 8.70751476 18.        ]
 [ 9.26914787 19.        ]
 [ 9.87902164 20.        ]]",[10. 16. 18. 19. 20.],0,0,0.0
166,176,0.0,"[[ 5.00458956  5.        ]
 [ 6.9910512   7.        ]
 [ 7.8399402   9.        ]
 [ 7.84827256 10.        ]
 [ 7.96822408 15.        ]
 [ 8.00687709 16.        ]
 [ 8.16386056 17.        ]
 [ 8.39846743 18.        ]
 [ 8.4036249  19.        ]
 [ 8.71541744 20.        ]
 [ 9.21619268 21.        ]
 [ 9.67407162 23.        ]
 [ 9.88543352 24.        ]
 [12.61919117 34.        ]]",[ 5.  7.  9. 10. 15.],0,0,0.0
167,177,0.0,"[[ 5.62587214  0.        ]
 [ 6.21702988  3.        ]
 [ 7.24204874  5.        ]
 [ 7.42886735  7.        ]
 [ 7.51633936  8.        ]
 [ 7.65734948  9.        ]
 [ 7.66394811 10.        ]
 [ 7.7457115  11.        ]
 [ 8.61026917 13.        ]
 [ 8.65663942 15.        ]
 [ 9.32206673 16.        ]
 [ 9.91099999 18.        ]
 [ 9.96979523 19.        ]
 [10.43592532 20.        ]
 [10.98206282 21.        ]
 [11.33084811 23.        ]
 [16.38726997 24.        ]
 [16.44046125 34.        ]]",[0. 3. 5. 7. 8.],1,1,1.0
168,178,10.0,"[[ 6.80574512  9.        ]
 [ 6.80681292 10.        ]
 [ 7.58312345 13.        ]
 [ 7.67336718 16.        ]
 [ 8.06952318 18.        ]
 [ 8.32346535 19.        ]
 [ 8.48181175 20.        ]
 [ 8.6768074  23.        ]
 [ 8.98274565 24.        ]]",[ 9. 10. 13. 16. 18.],1,1,0.5
169,179,10.0,"[[ 7.29809141 10.        ]
 [ 8.42390108 11.        ]
 [ 8.67336845 16.        ]
 [11.35263443 20.        ]
 [12.0407505  21.        ]
 [12.73879004 23.        ]
 [15.38469172 24.        ]]",[10. 11. 16. 20. 21.],1,1,1.0
170,180,0.0,"[[ 5.1525259   5.        ]
 [ 5.28945286 10.        ]
 [ 7.21386967 16.        ]
 [ 8.22644806 18.        ]
 [ 8.30415821 19.        ]
 [ 8.37442636 20.        ]
 [ 8.97169113 23.        ]
 [ 9.89658356 24.        ]]",[ 5. 10. 16. 18. 19.],0,0,0.0
171,181,0.0,"[[ 4.64023304  9.        ]
 [ 6.6434927  18.        ]
 [ 8.41987076 21.        ]
 [ 8.45722866 24.        ]]",[ 9. 18. 21. 24.],0,1,0.0
172,182,0.0,"[[ 6.83053017  9.        ]
 [ 7.17230701 10.        ]
 [ 7.19658184 11.        ]
 [ 7.38567972 17.        ]
 [ 7.38859193 18.        ]
 [ 7.85427296 19.        ]
 [ 8.72208655 20.        ]
 [ 8.74074167 23.        ]
 [ 9.55117947 24.        ]
 [18.75617886 34.        ]]",[ 9. 10. 11. 17. 18.],0,0,0.0
173,183,10.0,"[[ 5.48816299 10.        ]
 [ 6.5372057  11.        ]
 [ 7.02378273 16.        ]
 [ 7.42570019 17.        ]
 [ 7.48787022 19.        ]
 [ 7.5531435  20.        ]
 [ 8.27200401 21.        ]
 [ 8.44494661 23.        ]
 [ 8.604122   24.        ]
 [18.16376686 34.        ]]",[10. 11. 16. 17. 19.],1,1,1.0
174,184,10.0,"[[ 5.53219223  5.        ]
 [ 6.51961994  8.        ]
 [ 7.61821938 10.        ]
 [ 7.73887865 18.        ]
 [ 7.9457655  23.        ]
 [ 8.36276603 24.        ]
 [18.56087494 34.        ]]",[ 5.  8. 10. 18. 23.],1,1,0.3333333333333333
175,185,10.0,"[[ 5.83841133  5.        ]
 [ 6.42978668  9.        ]
 [ 6.68770504 10.        ]
 [ 6.746354   18.        ]
 [ 6.87299118 19.        ]
 [ 7.25781457 20.        ]
 [ 7.30814037 21.        ]
 [ 7.91345    23.        ]
 [ 8.01100731 24.        ]]",[ 5.  9. 10. 18. 19.],1,1,0.3333333333333333
176,186,10.0,"[[ 6.18530968  5.        ]
 [ 6.58543444  7.        ]
 [ 7.54525317  9.        ]
 [ 7.65898712 10.        ]
 [ 7.67831685 11.        ]
 [ 7.73005104 14.        ]
 [ 7.73443141 16.        ]
 [ 7.743047   17.        ]
 [ 7.7959749  18.        ]
 [ 7.96685352 19.        ]
 [ 7.98253012 20.        ]
 [ 8.26944017 21.        ]
 [ 8.49588013 23.        ]
 [ 8.89849504 24.        ]
 [11.38501453 34.        ]]",[ 5.  7.  9. 10. 11.],1,1,0.25
177,187,10.0,"[[ 5.42973932  7.        ]
 [ 5.98754597  8.        ]
 [ 6.37448978  9.        ]
 [ 6.8982954  10.        ]
 [ 7.23959446 11.        ]
 [ 7.64608558 18.        ]
 [ 7.94307745 19.        ]
 [ 7.96324158 20.        ]
 [ 9.71653748 23.        ]
 [ 9.96901512 24.        ]
 [15.94521523 34.        ]]",[ 7.  8.  9. 10. 11.],1,1,0.25
178,188,0.0,"[[ 6.92032385  5.        ]
 [ 7.06407547  9.        ]
 [ 7.49776713 11.        ]
 [ 7.78937531 13.        ]
 [ 8.17162871 16.        ]
 [ 8.55378137 17.        ]
 [ 8.70290794 18.        ]
 [ 8.72094917 19.        ]
 [ 8.9905827  21.        ]
 [ 9.11268361 23.        ]
 [10.50549088 24.        ]]",[ 5.  9. 11. 13. 16.],0,0,0.0
179,189,0.0,"[[ 4.27607822  7.        ]
 [ 4.86974401  9.        ]
 [ 5.12662077 10.        ]
 [ 5.37946264 17.        ]
 [ 6.24282074 18.        ]
 [ 6.79348874 19.        ]
 [ 7.59820366 20.        ]
 [ 8.07911968 23.        ]
 [11.70915651 24.        ]]",[ 7.  9. 10. 17. 18.],0,0,0.0
180,190,0.0,"[[ 7.57754344  8.        ]
 [ 7.91568995  9.        ]
 [ 8.29851627 10.        ]
 [ 8.4597449  16.        ]
 [ 8.59117699 19.        ]
 [ 9.18602761 20.        ]
 [ 9.45993453 21.        ]
 [ 9.708004   23.        ]
 [17.83165741 24.        ]
 [19.71596371 34.        ]]",[ 8.  9. 10. 16. 19.],0,0,0.0
181,191,0.0,"[[ 5.74120522  5.        ]
 [ 6.14025831  9.        ]
 [ 6.26854658 10.        ]
 [ 6.66336139 16.        ]
 [ 6.82318246 17.        ]
 [ 6.93988705 18.        ]
 [ 7.01110172 19.        ]
 [ 7.68660784 24.        ]]",[ 5.  9. 10. 16. 17.],0,0,0.0
182,192,0.0,"[[ 7.04896545  5.        ]
 [ 7.09435467  8.        ]
 [ 7.34307575  9.        ]
 [ 7.36112009 10.        ]
 [ 7.78569642 11.        ]
 [ 7.90928537 12.        ]
 [ 8.19092679 13.        ]
 [ 8.26723034 16.        ]
 [ 8.44174733 17.        ]
 [ 8.94689274 18.        ]
 [ 9.21024173 19.        ]
 [ 9.5087719  21.        ]
 [ 9.92684491 23.        ]
 [10.8996752  24.        ]]",[ 5.  8.  9. 10. 11.],0,0,0.0
183,193,0.0,"[[ 9.07764119  5.        ]
 [ 9.21302684  9.        ]
 [ 9.57554568 10.        ]
 [ 9.76520141 11.        ]
 [10.2379594  18.        ]
 [11.38405258 19.        ]
 [12.55834579 20.        ]
 [13.36167688 23.        ]
 [14.22132111 24.        ]
 [17.56955095 34.        ]]",[ 5.  9. 10. 11. 18.],0,0,0.0
184,194,0.0,"[[ 5.3412323   5.        ]
 [ 6.11507384  9.        ]
 [ 6.69955158 18.        ]
 [ 6.75906658 19.        ]
 [ 7.00918007 23.        ]
 [ 7.14243841 24.        ]]",[ 5.  9. 18. 19. 23.],0,1,0.0
185,195,10.0,"[[ 7.44503498 21.        ]
 [ 8.3460989  23.        ]
 [18.31747437 34.        ]]",[21. 23. 34.],0,0,0.0
186,196,10.0,"[[ 8.53961849 11.        ]
 [ 9.51594218 15.        ]
 [ 9.98547077 23.        ]
 [16.6862793  24.        ]
 [18.72515488 34.        ]]",[11. 15. 23. 24. 34.],0,0,0.0
187,197,10.0,"[[ 6.18403816  9.        ]
 [ 6.67203617 10.        ]
 [ 7.06750584 17.        ]
 [ 8.70723438 18.        ]
 [ 9.7379397  19.        ]
 [10.97721529 23.        ]
 [13.2083025  24.        ]
 [18.25050481 34.        ]]",[ 9. 10. 17. 18. 19.],1,1,0.5
188,198,10.0,"[[ 7.2419831   5.        ]
 [ 7.61581707  9.        ]
 [ 7.72571659 13.        ]
 [ 9.33595848 18.        ]
 [11.31083488 20.        ]
 [11.96081193 23.        ]
 [12.71085405 24.        ]]",[ 5.  9. 13. 18. 20.],0,0,0.0
189,199,10.0,"[[ 5.25964355  0.        ]
 [ 6.76938438  5.        ]
 [ 7.47540998  9.        ]
 [ 7.51071739 16.        ]
 [ 8.47536602 17.        ]
 [ 8.66609478 18.        ]
 [ 9.26522446 19.        ]
 [ 9.33110857 20.        ]
 [10.01481915 21.        ]
 [10.55989361 23.        ]
 [16.54486847 24.        ]]",[ 0.  5.  9. 16. 17.],0,0,0.0
