,record,original,predict,top5,inTop5,correct,mmr
150,158,0.0,"[[ 7.55466461  3.        ]
 [ 8.4312439   7.        ]
 [ 8.5313307   8.        ]
 [ 9.24480677  9.        ]
 [ 9.42107153 11.        ]
 [10.296803   12.        ]
 [10.56462072 13.        ]
 [10.60548401 16.        ]
 [11.33060122 17.        ]
 [11.78747406 18.        ]
 [12.66867518 19.        ]
 [12.72913167 20.        ]
 [12.97455912 21.        ]
 [13.57643393 23.        ]
 [13.70322943 24.        ]
 [15.02722645 28.        ]
 [16.2909921  33.        ]
 [16.6003212  34.        ]]",[ 3.  7.  8.  9. 11.],0,0,0.0
151,160,0.0,"[[ 5.25002766  9.        ]
 [ 5.72319889 10.        ]
 [ 7.91385193 11.        ]
 [10.61776871 16.        ]
 [10.96678638 17.        ]
 [11.11839676 19.        ]
 [11.21921864 20.        ]
 [11.60725403 21.        ]
 [11.7188158  23.        ]
 [11.94149862 33.        ]]",[ 9. 10. 11. 16. 17.],0,0,0.0
152,161,10.0,"[[ 8.98469925  8.        ]
 [ 9.49590683  9.        ]
 [ 9.69687462 10.        ]
 [10.27216625 16.        ]
 [11.73628883 17.        ]
 [11.76420975 23.        ]
 [14.17902152 24.        ]]",[ 8.  9. 10. 16. 17.],1,1,0.3333333333333333
153,162,10.0,"[[ 5.65488338  7.        ]
 [ 6.10621738  8.        ]
 [ 7.57787661  9.        ]
 [ 9.08192768 10.        ]
 [ 9.33217335 11.        ]
 [ 9.46830571 14.        ]
 [ 9.66880608 15.        ]
 [10.61157846 16.        ]
 [10.63057494 18.        ]
 [10.64692688 21.        ]
 [11.18098513 23.        ]
 [16.49872208 33.        ]
 [19.02319908 34.        ]]",[ 7.  8.  9. 10. 11.],1,1,0.25
154,163,0.0,"[[ 6.70088015  3.        ]
 [ 8.55995178  8.        ]
 [ 8.81059742  9.        ]
 [ 8.96171865 10.        ]
 [ 9.32847023 11.        ]
 [ 9.76633167 12.        ]
 [10.49545164 13.        ]
 [11.11803904 14.        ]
 [11.65102386 16.        ]
 [11.86605596 17.        ]
 [12.0631267  18.        ]
 [12.21570815 19.        ]
 [12.22769129 21.        ]
 [12.42028023 23.        ]
 [12.67533841 24.        ]
 [13.54075631 33.        ]
 [16.45416138 34.        ]]",[ 3.  8.  9. 10. 11.],0,0,0.0
155,164,10.0,"[[ 8.95086479  7.        ]
 [11.19856262  9.        ]
 [12.08649349 10.        ]
 [12.47945786 16.        ]
 [12.98186874 17.        ]
 [16.48355865 18.        ]
 [16.54811049 19.        ]
 [16.66699982 23.        ]
 [18.48314857 34.        ]]",[ 7.  9. 10. 16. 17.],1,1,0.3333333333333333
156,165,10.0,"[[ 7.16667128  9.        ]
 [ 9.26700878 10.        ]
 [10.86117363 12.        ]
 [11.78437996 17.        ]
 [12.78565454 18.        ]
 [13.26325989 19.        ]
 [13.8408289  20.        ]
 [14.07678032 23.        ]
 [14.92730904 24.        ]
 [15.78483009 33.        ]]",[ 9. 10. 12. 17. 18.],1,1,0.5
157,166,0.0,"[[ 8.44432251  3.        ]
 [ 9.8825016   5.        ]
 [10.11569409  7.        ]
 [10.34647135  8.        ]
 [10.47194672  9.        ]
 [10.52751786 10.        ]
 [10.91211136 12.        ]
 [11.00605392 13.        ]
 [11.12983876 16.        ]
 [11.21278923 17.        ]
 [12.16320299 18.        ]
 [12.16796494 19.        ]
 [12.51666671 21.        ]
 [13.05450832 23.        ]
 [14.22355857 24.        ]
 [14.32718353 33.        ]
 [14.68590736 34.        ]]",[3. 5. 7. 8. 9.],0,1,0.0
158,167,0.0,"[[ 6.57363319  3.        ]
 [ 8.36161613  8.        ]
 [ 8.9589522   9.        ]
 [ 9.36053334 10.        ]
 [10.01606846 11.        ]
 [10.4903271  12.        ]
 [10.77382494 14.        ]
 [11.22334568 16.        ]
 [11.43010462 17.        ]
 [12.12210789 18.        ]
 [12.18203911 19.        ]
 [13.21360703 20.        ]
 [13.55677517 21.        ]
 [14.55347252 23.        ]
 [16.17398694 24.        ]
 [16.96111252 33.        ]
 [17.27041626 34.        ]]",[ 3.  8.  9. 10. 11.],0,0,0.0
159,169,0.0,"[[ 7.40538406  1.        ]
 [ 8.52793407  7.        ]
 [ 8.5672191   9.        ]
 [ 9.1533041  10.        ]
 [ 9.24151421 12.        ]
 [ 9.25956631 15.        ]
 [ 9.35187531 16.        ]
 [ 9.59703255 17.        ]
 [ 9.75574303 18.        ]
 [10.01562182 19.        ]
 [10.48003578 20.        ]
 [10.72272873 23.        ]
 [10.92225928 24.        ]
 [11.49004714 27.        ]
 [12.19487063 28.        ]
 [14.3124752  33.        ]]",[ 1.  7.  9. 10. 12.],0,0,0.0
160,170,0.0,"[[ 6.9821984   1.        ]
 [ 8.13606548  9.        ]
 [ 8.5300045  10.        ]
 [ 8.59473038 15.        ]
 [ 8.67807692 16.        ]
 [ 9.94566646 17.        ]
 [10.27579668 18.        ]
 [10.50370264 19.        ]
 [10.64981174 23.        ]]",[ 1.  9. 10. 15. 16.],0,0,0.0
161,171,10.0,"[[ 7.0577507   7.        ]
 [ 9.43725133  8.        ]
 [11.31086922  9.        ]
 [11.75011834 10.        ]
 [11.98310494 11.        ]
 [12.281075   16.        ]
 [12.42282295 17.        ]
 [12.55359507 18.        ]
 [12.65845585 23.        ]
 [13.99476194 24.        ]
 [14.58345366 33.        ]]",[ 7.  8.  9. 10. 11.],1,1,0.25
162,172,0.0,"[[ 6.05664825  7.        ]
 [ 6.27644014  9.        ]
 [ 6.5690577  10.        ]
 [ 6.68271732 11.        ]
 [ 6.95534062 13.        ]
 [ 7.00582333 16.        ]
 [ 7.85331297 17.        ]
 [ 8.11589527 18.        ]
 [ 8.31961918 19.        ]
 [ 8.84593143 20.        ]
 [ 9.25537872 21.        ]
 [10.56617316 23.        ]
 [12.27549076 24.        ]
 [16.04555702 27.        ]
 [16.18475268 33.        ]]",[ 7.  9. 10. 11. 13.],0,0,0.0
163,173,0.0,"[[ 8.86805224  7.        ]
 [10.02885151  8.        ]
 [10.06403065  9.        ]
 [10.89272575 10.        ]
 [11.38988304 12.        ]
 [12.01503181 17.        ]
 [12.56700211 18.        ]
 [14.79063344 19.        ]
 [17.65560074 23.        ]]",[ 7.  8.  9. 10. 12.],0,0,0.0
164,174,0.0,"[[ 7.42600489  3.        ]
 [ 7.47629333  7.        ]
 [ 7.88985157  8.        ]
 [ 8.14059141  9.        ]
 [ 8.44956207 10.        ]
 [ 8.62043858 11.        ]
 [ 9.20921707 13.        ]
 [ 9.45169697 16.        ]
 [10.24502007 17.        ]
 [11.28178692 18.        ]
 [11.93444843 19.        ]
 [12.35454512 20.        ]
 [12.45687103 23.        ]
 [15.14272118 33.        ]]",[ 3.  7.  8.  9. 10.],0,0,0.0
165,175,0.0,"[[10.89675236  9.        ]
 [11.13633347 18.        ]
 [12.0668602  20.        ]
 [12.17131424 23.        ]]",[ 9. 18. 20. 23.],0,1,0.0
166,176,0.0,"[[11.66068639  7.        ]
 [11.85895665  9.        ]
 [11.8602581  10.        ]
 [11.87450886 16.        ]
 [12.44294124 17.        ]
 [13.28147423 18.        ]
 [13.48549062 19.        ]
 [13.69168812 20.        ]
 [15.01349484 21.        ]
 [15.37770535 23.        ]
 [15.74429438 24.        ]
 [15.76973963 33.        ]]",[ 7.  9. 10. 16. 17.],0,0,0.0
167,177,0.0,"[[ 5.48270702  3.        ]
 [ 5.49599457  7.        ]
 [ 6.10031278  8.        ]
 [ 6.32195091  9.        ]
 [ 7.43832636 10.        ]
 [ 7.53859297 11.        ]
 [ 8.5816803  12.        ]
 [ 8.6795214  13.        ]
 [ 8.82096226 16.        ]
 [ 8.8358389  17.        ]
 [ 9.71276462 18.        ]
 [ 9.81982761 19.        ]
 [10.23833051 20.        ]
 [11.5761292  21.        ]
 [11.5979948  23.        ]
 [12.14795017 24.        ]
 [14.21604311 27.        ]
 [14.66349411 33.        ]
 [16.62104225 34.        ]]",[ 3.  7.  8.  9. 10.],0,0,0.0
168,178,10.0,"[[ 6.4999752   3.        ]
 [ 7.6786863   5.        ]
 [ 8.38932228  7.        ]
 [ 8.78366566  9.        ]
 [ 8.84113789 10.        ]
 [ 9.04551601 11.        ]
 [ 9.11501312 16.        ]
 [ 9.14237022 17.        ]
 [ 9.60888863 18.        ]
 [10.13094462 19.        ]
 [10.36092424 20.        ]
 [11.73455429 23.        ]
 [12.45266819 24.        ]
 [13.19723701 25.        ]
 [13.43553257 34.        ]]",[ 3.  5.  7.  9. 10.],1,1,0.2
169,179,10.0,"[[ 9.67865753  7.        ]
 [13.05103016  9.        ]
 [14.11523914 12.        ]
 [14.19736576 17.        ]
 [19.35402298 23.        ]]",[ 7.  9. 12. 17. 23.],0,0,0.0
170,180,0.0,"[[ 7.51377106  5.        ]
 [ 7.54729366 10.        ]
 [10.02388096 11.        ]
 [10.13559151 13.        ]
 [10.48651695 16.        ]
 [11.04909468 17.        ]
 [12.72943401 18.        ]
 [12.84760666 20.        ]
 [13.24964523 23.        ]]",[ 5. 10. 11. 13. 16.],0,0,0.0
171,181,0.0,"[[ 6.8321743   9.        ]
 [11.0425148  13.        ]
 [11.66841393 18.        ]
 [19.98254013 23.        ]
 [19.99667358 24.        ]]",[ 9. 13. 18. 23. 24.],0,1,0.0
172,182,0.0,"[[ 8.21879864  7.        ]
 [ 9.5564785   9.        ]
 [ 9.59583092 10.        ]
 [ 9.60122536 12.        ]
 [ 9.70201691 13.        ]
 [ 9.89205647 16.        ]
 [10.54052262 17.        ]
 [11.17193794 18.        ]
 [11.92674541 19.        ]
 [12.05753422 20.        ]
 [12.50373316 23.        ]
 [12.62366854 24.        ]
 [13.16552734 33.        ]
 [18.75418854 34.        ]]",[ 7.  9. 10. 12. 13.],0,0,0.0
173,183,10.0,"[[ 5.69358444  8.        ]
 [ 7.16776943  9.        ]
 [ 8.32104111 10.        ]
 [ 8.91309547 11.        ]
 [ 9.35126305 13.        ]
 [ 9.37370634 16.        ]
 [10.10262156 17.        ]
 [10.21363425 23.        ]
 [11.96330376 28.        ]
 [14.51214314 33.        ]]",[ 8.  9. 10. 11. 13.],1,1,0.3333333333333333
174,184,10.0,"[[ 8.30473709  7.        ]
 [ 8.42832947  9.        ]
 [ 8.47013879 10.        ]
 [ 8.93380523 17.        ]
 [ 9.53925171 21.        ]
 [11.21308327 23.        ]
 [11.80350852 24.        ]]",[ 7.  9. 10. 17. 21.],1,1,0.3333333333333333
175,185,10.0,"[[ 5.6635313   7.        ]
 [ 8.18953705  9.        ]
 [ 9.87819991 10.        ]
 [10.66629791 16.        ]
 [10.80008888 17.        ]
 [11.08476067 18.        ]
 [11.15449905 19.        ]
 [11.17519887 23.        ]
 [11.45422395 24.        ]
 [11.76984406 33.        ]
 [15.83973694 34.        ]]",[ 7.  9. 10. 16. 17.],1,1,0.3333333333333333
176,186,10.0,"[[ 4.1818614   7.        ]
 [ 7.81599951  8.        ]
 [ 8.0352478   9.        ]
 [ 8.45161228 10.        ]
 [ 9.69671154 11.        ]
 [ 9.79352283 13.        ]
 [ 9.96770971 16.        ]
 [10.12690067 17.        ]
 [10.65977731 18.        ]
 [11.06624809 19.        ]
 [11.12191059 20.        ]
 [11.41173601 21.        ]
 [11.96352641 23.        ]
 [13.58478069 24.        ]
 [13.75498428 33.        ]
 [14.08158875 34.        ]]",[ 7.  8.  9. 10. 11.],1,1,0.25
177,187,10.0,"[[ 6.5046854   7.        ]
 [ 7.40391254  8.        ]
 [ 7.69213462  9.        ]
 [ 8.38529348 10.        ]
 [ 8.46819878 13.        ]
 [ 8.6768074  18.        ]
 [ 8.70466042 20.        ]
 [11.75191975 23.        ]
 [12.89188361 24.        ]
 [15.42741585 28.        ]
 [16.72907257 33.        ]]",[ 7.  8.  9. 10. 13.],1,1,0.25
178,188,0.0,"[[ 9.25619984  9.        ]
 [ 9.61311364 13.        ]
 [ 9.80219364 14.        ]
 [10.36556759 16.        ]
 [10.44043827 17.        ]
 [10.46719956 18.        ]
 [10.67672062 19.        ]
 [11.2069273  20.        ]
 [11.22025967 21.        ]
 [12.82745409 23.        ]
 [14.31491852 24.        ]
 [15.45116663 27.        ]
 [18.29415894 33.        ]]",[ 9. 13. 14. 16. 17.],0,1,0.0
179,189,0.0,"[[ 6.57512474  7.        ]
 [ 6.58985162  8.        ]
 [ 6.89949107  9.        ]
 [ 6.90462332 10.        ]
 [ 8.12870407 13.        ]
 [ 8.72210264 16.        ]
 [ 9.74963117 19.        ]
 [10.00442123 20.        ]
 [10.65150261 23.        ]
 [12.7446475  24.        ]]",[ 7.  8.  9. 10. 13.],0,0,0.0
180,190,0.0,"[[ 7.78651237  9.        ]
 [ 7.94429298 12.        ]
 [ 8.1528635  17.        ]
 [ 9.42896748 18.        ]
 [ 9.97554302 20.        ]
 [10.20581436 23.        ]
 [10.9148416  24.        ]
 [15.11752987 33.        ]]",[ 9. 12. 17. 18. 20.],0,1,0.0
181,191,0.0,"[[ 7.40842819  7.        ]
 [ 8.3693943   9.        ]
 [ 8.6339922  10.        ]
 [ 9.05985355 16.        ]
 [ 9.4248064  20.        ]
 [10.4996829  23.        ]
 [12.20193672 33.        ]]",[ 7.  9. 10. 16. 20.],0,0,0.0
182,192,0.0,"[[ 8.51518059  3.        ]
 [ 8.63420812  7.        ]
 [ 9.21660402  9.        ]
 [ 9.23851204 10.        ]
 [ 9.35566745 12.        ]
 [ 9.54163265 13.        ]
 [10.35174775 14.        ]
 [10.65883275 16.        ]
 [10.95673534 17.        ]
 [11.05904836 18.        ]
 [11.29192924 19.        ]
 [11.66168618 20.        ]
 [12.07911549 21.        ]
 [12.32984734 23.        ]
 [13.13011122 24.        ]
 [13.14912801 33.        ]
 [13.85554865 34.        ]]",[ 3.  7.  9. 10. 12.],0,0,0.0
183,193,0.0,"[[10.34965277  7.        ]
 [11.62026405  9.        ]
 [12.37423134 17.        ]
 [13.74047956 19.        ]
 [14.00187034 21.        ]
 [16.69677024 23.        ]
 [19.55991745 33.        ]]",[ 7.  9. 17. 19. 21.],0,1,0.0
184,194,0.0,"[[ 7.27198124  7.        ]
 [ 7.48192406  9.        ]
 [ 7.71606541 17.        ]
 [ 7.72652531 18.        ]
 [ 7.85952679 19.        ]
 [ 8.28831673 20.        ]
 [ 8.60137749 23.        ]
 [ 8.74222326 24.        ]
 [ 9.22424126 27.        ]
 [12.09872437 33.        ]]",[ 7.  9. 17. 18. 19.],0,1,0.0
185,195,10.0,"[[10.03747368 10.        ]
 [11.768857   16.        ]
 [13.92793751 23.        ]
 [14.29155922 34.        ]]",[10. 16. 23. 34.],1,1,1.0
186,196,10.0,"[[ 6.12736416  7.        ]
 [ 6.99923611  8.        ]
 [ 8.28936982 15.        ]
 [15.10628319 23.        ]]",[ 7.  8. 15. 23.],0,0,0.0
187,197,10.0,"[[ 6.98064518  7.        ]
 [ 7.95282936  9.        ]
 [ 8.98583913 10.        ]
 [10.18386936 12.        ]
 [10.26563454 19.        ]
 [10.86398697 21.        ]
 [11.56746101 23.        ]
 [12.91378975 24.        ]
 [13.08380389 33.        ]
 [13.23189497 34.        ]]",[ 7.  9. 10. 12. 19.],1,1,0.3333333333333333
188,198,10.0,"[[ 7.77630901  3.        ]
 [ 8.13549423  9.        ]
 [10.01009083 15.        ]
 [10.47489357 16.        ]
 [10.5904305  23.        ]]",[ 3.  9. 15. 16. 23.],0,0,0.0
189,199,10.0,"[[11.85431862  9.        ]
 [12.53178167 10.        ]
 [13.2438643  16.        ]
 [13.38001585 17.        ]
 [13.45332623 19.        ]
 [14.00721073 21.        ]
 [14.30135727 23.        ]
 [19.32870483 24.        ]]",[ 9. 10. 16. 17. 19.],1,1,0.5
